,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
1691,30.0,11.0,2.2,1.1,0.1,0.8,77.4,2.2,1.9,gb,1.2,1.7,28.0,5.0,0.0,1.3,2.2,PremierLeague,2.1,2416.0,4.0,James Milner,0.1,0.0,0.0,4511.0,M(CLR),77.4,49.1,7.21,1.0,1.4,2.5,175.0,Liverpool,2.5,1.6,70.0,9.0,3
1693,26.0,3.0,1.1,1.2,0.1,1.0,79.1,0.7,1.0,gb,0.5,0.6,15.0,2.0,2.0,1.3,1.1,PremierLeague,0.7,1293.0,0.0,Jordan Henderson,0.2,0.1,0.0,68659.0,M(CLR),79.1,55.2,7.14,0.0,1.5,2.4,182.0,Liverpool,4.6,0.8,67.0,1.0,3
1725,27.0,19.0,4.2,0.1,0.0,0.3,86.3,1.7,1.2,de,1.2,0.6,35.0,6.0,0.0,0.6,4.2,PremierLeague,2.6,3049.0,6.0,Mesut Özil,0.4,0.0,0.0,13756.0,M(CLR),86.3,65.1,7.66,0.0,1.4,1.0,183.0,Arsenal,1.5,2.0,76.0,4.0,3
1726,31.0,3.0,2.5,0.1,0.1,1.0,90.2,1.3,1.8,es,0.9,0.9,15.0,0.0,0.0,1.7,2.5,PremierLeague,1.0,1293.0,1.0,Santi Cazorla,0.1,0.0,0.0,4522.0,M(CLR),90.2,81.9,7.53,1.0,1.6,1.9,168.0,Arsenal,3.5,0.9,66.0,2.0,3
1743,22.0,0.0,0.9,0.4,0.2,0.4,82.5,1.1,0.5,gb,0.6,0.5,9.0,1.0,13.0,0.5,0.9,PremierLeague,0.4,925.0,0.0,Alex Oxlade Chamberlain,0.1,0.0,0.0,84146.0,M(CLR),82.5,20.0,6.66,0.0,1.0,1.0,180.0,Arsenal,1.2,1.1,70.0,0.0,3
1744,24.0,0.0,0.3,0.7,0.0,1.0,84.3,0.3,1.3,gb,1.3,0.3,1.0,0.0,2.0,0.7,0.3,PremierLeague,0.0,141.0,0.0,Jack Wilshere,0.0,0.0,0.0,42686.0,M(CLR),84.3,27.7,6.64,0.0,0.3,1.0,172.0,Arsenal,0.0,1.0,68.0,0.0,3
1763,29.0,1.0,0.7,0.4,0.1,0.6,85.8,0.4,1.0,gb,0.2,0.7,14.0,0.0,7.0,1.2,0.7,PremierLeague,0.1,1288.0,0.0,Graham Dorrans,0.0,0.0,0.0,15782.0,M(CLR),85.8,34.4,6.46,0.0,0.8,1.1,175.0,Norwich,2.5,0.6,65.0,2.0,3
1785,24.0,6.0,1.9,0.1,0.0,0.1,82.3,1.7,0.4,ch,1.0,0.9,27.0,3.0,0.0,0.4,1.9,PremierLeague,1.4,2039.0,2.0,Xherdan Shaqiri,0.3,0.0,0.0,76304.0,M(CLR),82.3,23.7,6.82,0.0,1.5,0.7,169.0,Stoke,0.7,2.2,72.0,3.0,3
1790,30.0,2.0,0.7,0.5,0.0,0.4,90.2,1.0,0.7,nl,1.2,0.6,24.0,2.0,7.0,0.4,0.7,PremierLeague,0.4,2099.0,0.0,Ibrahim Afellay,0.1,0.0,0.0,12480.0,M(CLR),90.2,41.1,6.6,1.0,1.3,0.9,180.0,Stoke,2.2,1.4,76.0,3.0,3
1812,32.0,2.0,1.1,0.4,0.0,0.3,80.1,2.1,0.4,bj,2.1,0.7,21.0,2.0,4.0,0.6,1.1,PremierLeague,0.8,1761.0,1.0,Stéphane Sessegnon,0.1,0.0,0.0,14061.0,M(CLR),80.1,22.1,6.81,0.0,1.2,0.8,172.0,West Bromwich Albion,0.4,2.1,72.0,1.0,3
1885,24.0,13.0,3.3,0.5,0.0,0.7,81.2,1.8,0.7,dk,0.5,0.4,33.0,6.0,2.0,1.0,3.3,PremierLeague,1.2,2942.0,2.0,Christian Eriksen,0.0,0.0,0.0,69344.0,M(CLR),81.2,52.6,7.45,0.0,2.9,1.3,175.0,Tottenham,2.2,1.8,71.0,2.0,3
1918,29.0,0.0,1.0,0.7,0.1,0.8,82.1,0.9,1.6,ch,0.8,1.2,25.0,2.0,7.0,1.0,1.0,PremierLeague,0.5,1987.0,1.0,Almen Abdi,0.0,0.0,0.0,18600.0,M(CLR),82.1,29.3,6.74,0.0,1.2,2.6,180.0,Watford,1.1,1.4,72.0,4.0,3
1937,29.0,3.0,1.9,0.4,0.1,0.5,80.0,1.6,1.5,gb,0.9,1.1,31.0,2.0,0.0,0.9,1.9,PremierLeague,1.6,2625.0,1.0,Jason Puncheon,0.2,0.0,0.0,9156.0,M(CLR),80.0,40.0,6.98,0.0,1.7,1.7,173.0,Crystal Palace,2.1,1.7,70.0,3.0,3
1952,27.0,0.0,0.5,0.4,0.0,0.2,85.9,1.1,0.3,kr,0.5,0.3,4.0,1.0,9.0,0.5,0.5,PremierLeague,0.5,387.0,0.0,Lee Chung-yong,0.0,0.0,0.0,42915.0,M(CLR),85.9,13.6,6.4,0.0,0.4,1.2,180.0,Crystal Palace,0.7,0.5,75.0,0.0,3
1969,25.0,1.0,1.9,0.4,0.0,0.6,73.8,1.9,2.2,tn,0.9,1.3,13.0,2.0,1.0,1.0,1.9,PremierLeague,1.9,1078.0,1.0,Wahbi Khazri,0.4,0.1,0.0,71381.0,M(CLR),73.8,23.4,6.98,0.0,1.7,1.9,182.0,Sunderland,1.3,1.6,76.0,3.0,3
1978,28.0,5.0,1.5,0.1,0.1,0.4,77.0,1.0,0.5,gb,0.6,0.4,11.0,2.0,8.0,0.5,1.5,PremierLeague,0.9,1144.0,0.0,Adam Johnson,0.1,0.0,0.0,14269.0,M(CLR),77.0,29.6,6.66,0.0,0.8,0.5,175.0,Sunderland,3.0,1.2,63.0,3.0,3
1986,31.0,0.0,0.3,0.5,0.5,1.2,85.9,0.3,0.7,es,0.8,0.7,5.0,0.0,1.0,1.0,0.3,PremierLeague,0.5,356.0,0.0,Jordi Gómez,0.0,0.0,0.0,19674.0,M(CLR),85.9,26.0,6.43,0.0,0.3,1.5,178.0,Sunderland,1.3,0.5,74.0,0.0,3
1997,30.0,11.0,2.8,0.4,0.0,0.1,86.4,2.4,1.5,es,1.4,0.8,22.0,2.0,2.0,0.7,2.8,PremierLeague,1.4,1802.0,2.0,David Silva,0.0,0.0,0.0,14102.0,M(CLR),86.4,57.8,7.28,0.0,1.2,1.5,173.0,Manchester City,2.1,0.8,67.0,1.0,3
2012,28.0,2.0,0.8,0.0,0.0,0.0,93.5,1.1,0.6,fr,0.4,0.3,4.0,2.0,8.0,0.2,0.8,PremierLeague,0.6,536.0,0.0,Samir Nasri,0.1,0.0,0.0,13298.0,M(CLR),93.5,34.7,6.68,0.0,1.2,0.9,175.0,Manchester City,1.0,0.4,75.0,3.0,3
2018,29.0,12.0,4.0,0.1,0.0,0.1,80.2,1.7,0.8,fr,1.3,0.4,29.0,9.0,1.0,0.8,4.0,PremierLeague,3.1,2573.0,5.0,Dimitri Payet,0.1,0.0,0.0,14058.0,M(CLR),80.2,42.3,7.74,0.0,2.3,0.8,175.0,West Ham,2.6,1.8,77.0,3.0,3
2036,25.0,2.0,0.8,0.3,0.1,0.1,80.0,0.7,0.4,ng,1.0,0.8,13.0,1.0,8.0,0.5,0.8,PremierLeague,0.4,982.0,0.0,Victor Moses,0.3,0.0,0.0,33064.0,M(CLR),80.0,13.3,6.52,0.0,1.0,0.6,177.0,West Ham,0.3,1.2,75.0,0.0,3
2144,26.0,3.0,1.6,0.1,0.1,0.4,78.9,1.3,1.3,is,0.6,0.7,32.0,11.0,4.0,0.8,1.6,PremierLeague,1.1,2917.0,3.0,Gylfi Sigurdsson,0.1,0.0,0.0,69346.0,M(CLR),78.9,33.1,6.91,0.0,2.4,1.2,186.0,Swansea,0.6,1.6,79.0,6.0,3
2230,34.0,5.0,1.7,0.7,0.1,0.6,79.3,1.5,0.2,es,1.3,0.4,22.0,1.0,8.0,0.9,1.7,LaLiga,1.0,1963.0,1.0,Joaquín,0.3,0.0,0.0,3283.0,M(CLR),79.3,26.9,6.88,0.0,0.9,0.9,179.0,Real Betis,1.2,1.2,75.0,3.0,4
2231,27.0,1.0,0.5,0.7,0.3,0.5,83.2,0.9,2.0,br,2.3,1.7,27.0,1.0,3.0,2.1,0.5,LaLiga,0.0,2329.0,1.0,Petros,0.0,0.0,0.0,146756.0,M(CLR),83.2,39.3,6.79,1.0,0.3,3.4,182.0,Real Betis,1.3,0.7,78.0,7.0,4
2240,32.0,0.0,1.0,0.5,0.0,0.8,78.7,1.6,0.9,dz,0.9,0.8,6.0,0.0,2.0,0.8,1.0,LaLiga,1.1,485.0,0.0,Foued Kadir,0.5,0.0,0.0,31793.0,M(CLR),78.7,32.9,6.4,0.0,1.3,1.1,180.0,Real Betis,1.1,0.9,70.0,1.0,4
2242,26.0,0.0,0.9,0.2,0.1,0.5,83.8,1.2,0.8,es,0.6,0.7,11.0,0.0,8.0,0.5,0.9,LaLiga,0.3,967.0,0.0,Francisco Portillo,0.0,0.0,0.0,83360.0,M(CLR),83.8,28.2,6.31,0.0,0.3,0.6,169.0,Real Betis,1.3,1.1,63.0,4.0,4
2251,24.0,6.0,2.5,0.2,0.0,0.4,75.0,2.2,1.5,es,1.9,1.3,30.0,7.0,1.0,1.0,2.5,LaLiga,1.8,2535.0,2.0,Pablo Sarabia,0.4,0.0,0.0,94868.0,M(CLR),75.0,29.4,7.12,0.0,2.0,1.5,176.0,Getafe,1.4,2.3,70.0,9.0,4
2322,29.0,4.0,0.6,0.5,0.0,0.3,80.9,1.5,0.2,ma,1.1,0.9,17.0,2.0,13.0,0.7,0.6,LaLiga,0.5,1708.0,0.0,Nabil El Zhar,0.2,0.0,0.0,23167.0,M(CLR),80.9,18.7,6.55,0.0,0.9,0.9,175.0,Las Palmas,0.2,0.9,66.0,4.0,4
2324,25.0,0.0,0.4,0.5,0.1,0.7,82.4,1.1,0.3,gh,1.5,1.5,10.0,1.0,10.0,0.8,0.4,LaLiga,0.2,925.0,0.0,Mubarak Wakaso,0.1,0.1,0.0,44425.0,M(CLR),82.4,23.0,6.49,0.0,1.0,1.5,171.0,Las Palmas,1.9,0.9,66.0,11.0,4
2356,25.0,6.0,1.3,1.1,0.0,0.4,70.8,1.9,0.9,es,2.2,1.2,29.0,6.0,6.0,1.6,1.3,LaLiga,0.8,2497.0,3.0,Rubén Rochina,0.0,0.0,0.0,91273.0,M(CLR),70.8,33.3,7.11,0.0,2.2,1.5,182.0,Granada,3.6,1.4,76.0,10.0,4
2363,35.0,2.0,1.6,0.9,0.0,0.1,58.5,1.0,0.9,es,0.5,0.8,5.0,2.0,3.0,0.5,1.6,LaLiga,1.3,416.0,0.0,Piti,0.3,0.0,0.0,15455.0,M(CLR),58.5,15.4,6.78,0.0,1.3,0.9,179.0,Granada,0.4,1.0,79.0,3.0,4
2502,24.0,14.0,2.2,0.7,0.1,0.8,82.0,1.6,1.3,es,1.5,1.0,34.0,5.0,1.0,1.4,2.2,LaLiga,1.4,2973.0,2.0,Koke,0.0,0.0,0.0,80764.0,M(CLR),82.0,57.8,7.49,0.0,1.2,2.9,178.0,Atletico Madrid,1.9,1.3,74.0,4.0,4
2521,21.0,2.0,0.8,0.1,0.0,0.1,80.4,1.0,1.0,es,0.5,0.5,9.0,0.0,12.0,0.6,0.8,LaLiga,0.1,815.0,0.0,Óliver Torres,0.0,0.0,0.0,113708.0,M(CLR),80.4,23.8,6.47,0.0,0.4,1.0,174.0,Atletico Madrid,1.1,0.8,64.0,2.0,4
2590,34.0,0.0,0.4,0.2,0.2,0.2,71.2,1.1,0.7,es,0.6,0.5,12.0,0.0,6.0,0.9,0.4,LaLiga,0.2,892.0,0.0,Cani,0.1,0.1,0.0,9460.0,M(CLR),71.2,21.8,6.4,0.0,0.6,1.1,180.0,Deportivo La Coruna,1.2,0.9,75.0,2.0,4
2591,32.0,1.0,0.3,0.7,0.1,0.7,65.2,0.7,0.3,ar,0.3,0.4,3.0,0.0,12.0,1.3,0.3,LaLiga,0.2,391.0,1.0,Jonás Gutiérrez,0.0,0.1,0.0,14075.0,M(CLR),65.2,9.4,6.39,0.0,0.2,1.2,183.0,Deportivo La Coruna,0.3,0.6,73.0,2.0,4
2614,32.0,3.0,1.0,1.7,0.1,0.9,77.5,0.9,0.4,es,1.6,0.4,27.0,3.0,9.0,0.9,1.0,LaLiga,0.6,2380.0,1.0,Xabi Prieto,0.2,0.0,0.0,9407.0,M(CLR),77.5,33.6,6.75,0.0,0.5,1.0,186.0,Real Sociedad,1.1,1.1,76.0,3.0,4
2637,31.0,4.0,1.1,0.2,0.0,0.3,77.1,0.9,1.1,es,0.8,0.4,24.0,3.0,3.0,0.9,1.1,LaLiga,0.4,1917.0,0.0,Pablo Hernández,0.2,0.0,0.0,29571.0,M(CLR),77.1,35.2,6.74,0.0,1.3,1.3,173.0,Rayo Vallecano,1.9,0.9,64.0,3.0,4
2647,35.0,0.0,0.4,0.6,0.1,0.1,62.0,1.5,0.4,es,0.5,1.3,4.0,0.0,4.0,0.4,0.4,LaLiga,0.4,337.0,0.0,Piti,0.0,0.0,0.0,15455.0,M(CLR),62.0,17.1,6.28,0.0,0.9,0.4,179.0,Rayo Vallecano,0.8,0.9,79.0,1.0,4
2703,35.0,1.0,1.5,0.2,0.0,0.2,69.5,1.3,0.3,pt,1.7,0.8,11.0,1.0,16.0,0.6,1.5,LaLiga,0.7,1062.0,0.0,Duda,0.1,0.0,0.0,6831.0,M(CLR),69.5,22.3,6.48,0.0,0.9,0.8,175.0,Malaga,1.4,0.9,71.0,5.0,4
18,29.0,2.0,0.6,0.1,0.0,0.0,74.2,1.0,0.1,de,0.7,0.1,1.0,1.0,23.0,0.1,0.6,Bundesliga,0.1,437.0,0.0,Alexander Baumjohann,0.0,0.0,0.0,19789.0,M(C),74.2,9.7,6.31,0.0,0.3,0.3,178.0,Hertha Berlin,0.3,0.5,75.0,0.0,0
32,25.0,0.0,0.7,1.6,0.3,1.1,88.1,0.8,0.7,fr,0.8,2.0,26.0,2.0,4.0,3.0,0.7,Bundesliga,0.0,2330.0,1.0,Josuha Guilavogui,0.2,0.1,0.0,70105.0,M(C),88.1,48.3,6.98,0.0,0.8,2.3,188.0,Wolfsburg,3.2,0.9,77.0,3.0,0
41,28.0,2.0,0.3,1.2,0.0,0.7,88.3,1.3,0.8,br,1.3,1.9,22.0,1.0,0.0,2.0,0.3,Bundesliga,0.0,1810.0,1.0,Luiz Gustavo,0.0,0.0,0.0,43369.0,M(C),88.3,49.5,6.8,0.0,1.0,2.1,187.0,Wolfsburg,3.5,1.0,80.0,8.0,0
67,20.0,1.0,0.3,0.9,0.2,0.5,87.4,0.9,0.8,dk,1.3,1.1,13.0,0.0,10.0,2.3,0.3,Bundesliga,0.2,1274.0,0.0,Pierre-Emile Højbjerg,0.0,0.0,0.0,101859.0,M(C),87.4,34.7,6.77,0.0,1.0,1.4,185.0,Schalke 04,2.1,1.0,84.0,3.0,0
86,32.0,2.0,1.8,1.8,0.2,1.7,77.0,0.5,1.0,de,1.7,1.1,28.0,1.0,0.0,2.4,1.8,Bundesliga,1.0,2334.0,2.0,Daniel Baier,0.0,0.0,0.0,5763.0,M(C),77.0,52.7,7.02,0.0,0.6,1.7,176.0,Augsburg,4.8,0.7,77.0,7.0,0
104,26.0,0.0,0.5,1.2,0.0,0.1,75.1,0.6,0.8,cz,0.2,0.8,3.0,1.0,8.0,0.7,0.5,Bundesliga,0.0,393.0,0.0,Jan Morávek,0.0,0.0,0.0,36018.0,M(C),75.1,16.8,6.28,0.0,0.5,0.8,180.0,Augsburg,0.4,0.4,75.0,0.0,0
113,25.0,4.0,3.0,1.0,0.1,0.6,67.3,0.9,1.3,de,1.6,1.3,32.0,1.0,0.0,1.9,3.0,Bundesliga,2.1,2833.0,0.0,Pascal Groß,0.1,0.0,0.0,71824.0,M(C),67.3,56.5,7.03,1.0,2.2,1.8,181.0,Ingolstadt,4.5,1.5,78.0,8.0,0
115,30.0,1.0,0.3,3.2,0.3,2.2,66.6,0.5,1.0,br,2.9,1.4,28.0,1.0,1.0,2.6,0.3,Bundesliga,0.0,2501.0,1.0,Roger,0.0,0.2,0.0,21380.0,M(C),66.6,27.4,6.99,0.0,0.6,2.0,184.0,Ingolstadt,2.1,0.6,86.0,3.0,0
122,26.0,2.0,0.5,2.3,0.1,0.9,58.6,0.9,0.8,us,2.1,2.2,18.0,1.0,6.0,1.6,0.5,Bundesliga,0.1,1665.0,0.0,Alfredo Morales,0.3,0.0,0.0,94824.0,M(C),58.6,20.9,6.71,0.0,1.3,1.4,183.0,Ingolstadt,1.2,1.3,77.0,7.0,0
126,19.0,1.0,0.5,1.6,0.0,0.7,70.9,0.7,0.7,de,1.2,1.4,12.0,0.0,7.0,1.3,0.5,Bundesliga,0.3,1031.0,0.0,Max Christiansen,0.0,0.0,0.0,144769.0,M(C),70.9,22.4,6.52,0.0,0.9,1.5,188.0,Ingolstadt,1.0,1.1,84.0,3.0,0
128,27.0,2.0,0.3,1.0,0.0,0.5,65.1,0.4,0.3,il,0.8,0.9,8.0,0.0,12.0,1.5,0.3,Bundesliga,0.1,826.0,0.0,Almog Cohen,0.1,0.0,0.0,75568.0,M(C),65.1,14.2,6.45,0.0,0.7,1.3,170.0,Ingolstadt,0.4,0.4,71.0,2.0,0
153,27.0,2.0,0.5,1.3,0.4,1.3,76.3,0.3,0.6,ch,0.2,1.2,11.0,0.0,7.0,1.8,0.5,Bundesliga,0.2,962.0,0.0,Fabian Frei,0.0,0.0,0.0,35494.0,M(C),76.3,24.4,6.68,0.0,0.6,1.3,182.0,Mainz 05,1.5,0.4,77.0,1.0,0
162,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,0.0,1.0,0.0,Elkin Soto,0.0,0.0,0.0,18108.0,M(C),0.0,0.0,6.0,0.0,0.0,0.0,179.0,Mainz 05,0.0,0.0,76.0,0.0,0
165,20.0,1.0,1.0,0.7,0.1,0.3,76.6,1.7,1.8,de,1.5,1.8,24.0,2.0,2.0,2.0,1.0,Bundesliga,0.8,2051.0,1.0,Marc Stendera,0.0,0.0,0.0,116466.0,M(C),76.6,39.3,7.07,0.0,1.5,3.2,173.0,Eintracht Frankfurt,2.3,1.2,73.0,9.0,0
175,27.0,1.0,0.5,1.4,0.3,0.9,84.3,0.7,1.6,de,0.3,1.5,14.0,1.0,1.0,3.2,0.5,Bundesliga,0.0,1198.0,0.0,Stefan Reinartz,0.0,0.0,0.0,40942.0,M(C),84.3,57.6,6.69,0.0,0.5,1.3,189.0,Eintracht Frankfurt,3.0,0.7,87.0,2.0,0
203,27.0,1.0,0.4,2.1,0.5,0.9,73.5,0.4,1.6,de,1.4,1.9,14.0,0.0,0.0,3.4,0.4,Bundesliga,0.0,1185.0,0.0,Philipp Bargfrede,0.0,0.2,0.0,41961.0,M(C),73.5,36.9,6.86,1.0,0.9,3.4,174.0,Werder Bremen,2.1,0.8,71.0,2.0,0
211,20.0,1.0,0.5,1.5,0.0,0.5,69.7,1.4,1.5,ch,0.5,1.8,7.0,0.0,4.0,1.5,0.5,Bundesliga,0.3,592.0,0.0,Ulisses García,0.0,0.2,0.0,149348.0,M(C),69.7,19.2,6.48,0.0,1.0,1.4,185.0,Werder Bremen,0.6,0.9,78.0,3.0,0
212,20.0,0.0,0.0,0.7,0.0,0.3,59.1,0.0,0.7,rs,0.3,0.7,1.0,0.0,2.0,3.0,0.0,Bundesliga,0.0,93.0,0.0,Milos Veljkovic,0.0,0.0,0.0,141399.0,M(C),59.1,7.3,6.46,0.0,0.0,1.0,173.0,Werder Bremen,1.0,0.0,69.0,0.0,0
215,25.0,0.0,0.4,0.6,0.0,0.6,71.7,0.4,0.8,de,0.6,0.9,2.0,0.0,6.0,1.4,0.4,Bundesliga,0.0,254.0,0.0,Felix Kroos,0.0,0.0,0.0,70910.0,M(C),71.7,12.4,6.27,0.0,0.9,1.1,184.0,Werder Bremen,0.5,0.1,78.0,0.0,0
216,22.0,0.0,0.2,0.5,0.0,0.0,79.7,0.7,0.2,hu,0.8,1.2,1.0,0.0,5.0,0.7,0.2,Bundesliga,0.2,191.0,0.0,László Kleinheisler,0.0,0.0,0.0,299951.0,M(C),79.7,13.2,6.27,0.0,0.8,0.5,173.0,Werder Bremen,0.7,0.8,70.0,0.0,0
228,32.0,0.0,0.2,3.9,0.4,1.3,55.6,0.2,1.4,de,1.7,2.2,31.0,2.0,0.0,2.9,0.2,Bundesliga,0.0,2573.0,1.0,Peter Niemeyer,0.1,0.0,0.0,14639.0,M(C),55.6,23.4,6.98,0.0,0.9,2.7,191.0,Darmstadt,1.3,0.5,83.0,13.0,0
253,26.0,0.0,0.3,3.4,0.1,1.6,76.9,0.6,1.1,se,2.7,1.9,14.0,0.0,0.0,3.0,0.3,Bundesliga,0.0,1143.0,1.0,Albin Ekdal,0.0,0.1,1.0,25764.0,M(C),76.9,43.9,6.97,0.0,0.4,1.9,186.0,Hamburger SV,1.6,0.6,75.0,4.0,0
264,29.0,0.0,0.1,1.8,0.2,1.1,76.7,0.4,1.1,rs,0.7,1.4,12.0,1.0,7.0,1.7,0.1,Bundesliga,0.0,1120.0,0.0,Gojko Kacar,0.1,0.0,0.0,22259.0,M(C),76.7,28.1,6.66,0.0,0.4,1.9,185.0,Hamburger SV,0.8,0.6,84.0,3.0,0
278,30.0,2.0,0.9,1.7,0.2,2.0,73.1,0.4,1.2,de,1.9,1.8,29.0,5.0,0.0,2.1,0.9,Bundesliga,0.2,2494.0,1.0,Christian Gentner,0.2,0.1,1.0,11269.0,M(C),73.1,47.1,7.06,0.0,1.6,2.3,189.0,VfB Stuttgart,2.4,1.0,81.0,3.0,0
306,27.0,1.0,0.7,4.0,0.1,1.5,78.7,0.5,1.5,de,1.2,2.0,11.0,1.0,0.0,3.4,0.7,Bundesliga,0.1,887.0,3.0,Lars Bender,0.2,0.2,0.0,29940.0,M(C),78.7,48.3,7.54,0.0,1.0,4.7,185.0,Bayer Leverkusen,2.0,0.7,81.0,3.0,0
318,27.0,1.0,0.7,0.0,0.4,1.1,81.7,0.4,1.6,cl,1.4,1.9,5.0,2.0,2.0,2.6,0.7,Bundesliga,0.3,469.0,0.0,Charles Aránguiz,0.0,0.0,0.0,25657.0,M(C),81.7,28.9,6.9,0.0,1.7,0.9,171.0,Bayer Leverkusen,2.9,0.9,71.0,1.0,0
345,33.0,2.0,0.6,1.2,0.3,1.1,83.2,0.2,1.1,de,0.9,1.3,31.0,0.0,1.0,1.6,0.6,Bundesliga,0.0,2775.0,0.0,Matthias Lehmann,0.0,0.1,0.0,5977.0,M(C),83.2,42.8,6.57,1.0,0.4,1.7,179.0,FC Cologne,2.3,0.3,75.0,6.0,0
358,23.0,1.0,0.8,3.4,0.3,1.6,85.1,0.8,0.8,ch,1.8,2.6,28.0,3.0,0.0,2.7,0.8,Bundesliga,0.0,2368.0,1.0,Granit Xhaka,0.0,0.1,0.0,89401.0,M(C),85.1,82.7,7.35,3.0,1.2,2.4,185.0,Borussia M.Gladbach,7.4,1.0,82.0,5.0,0
360,20.0,8.0,1.0,0.6,0.1,0.4,83.5,0.9,1.1,sy,1.2,1.7,27.0,5.0,5.0,1.8,1.0,Bundesliga,0.0,2084.0,2.0,Mahmoud Dahoud,0.1,0.0,0.0,135092.0,M(C),83.5,40.5,7.13,0.0,1.2,2.2,177.0,Borussia M.Gladbach,2.2,1.1,67.0,4.0,0
392,29.0,0.0,0.3,2.2,0.2,1.5,80.7,0.7,1.4,ch,1.3,1.5,16.0,0.0,5.0,2.0,0.3,Bundesliga,0.0,1416.0,0.0,Pirmin Schwegler,0.0,0.0,0.0,14182.0,M(C),80.7,35.7,6.75,0.0,0.5,2.1,178.0,Hoffenheim,1.3,0.5,74.0,5.0,0
394,30.0,3.0,0.6,1.1,0.2,1.0,77.7,0.9,1.9,pl,1.7,1.2,20.0,1.0,7.0,2.1,0.6,Bundesliga,0.1,1758.0,0.0,Eugen Polanski,0.0,0.0,1.0,13568.0,M(C),77.7,33.4,6.7,0.0,0.9,2.4,183.0,Hoffenheim,1.0,0.7,78.0,8.0,0
416,27.0,1.0,1.0,1.0,0.3,0.7,74.9,1.0,2.6,de,1.3,1.7,22.0,1.0,0.0,2.8,1.0,Bundesliga,0.0,1810.0,1.0,Manuel Schmiedebach,0.0,0.0,0.0,52060.0,M(C),74.9,45.9,6.8,0.0,0.5,2.1,171.0,Hannover 96,2.4,1.1,70.0,4.0,0
442,25.0,3.0,1.0,0.8,0.1,0.6,87.8,1.1,1.3,de,1.8,1.0,22.0,1.0,3.0,2.3,1.0,Bundesliga,0.1,1994.0,1.0,Ilkay Gündogan,0.0,0.0,0.0,77464.0,M(C),87.8,80.9,7.43,0.0,2.0,1.5,180.0,Borussia Dortmund,3.5,1.0,80.0,1.0,0
461,27.0,2.0,0.7,1.3,0.1,0.1,89.4,0.6,1.2,tr,0.8,0.9,6.0,0.0,3.0,1.2,0.7,Bundesliga,0.0,506.0,0.0,Nuri Sahin,0.0,0.0,0.0,14176.0,M(C),89.4,58.7,6.63,0.0,0.4,1.2,179.0,Borussia Dortmund,2.8,0.3,65.0,1.0,0
471,29.0,5.0,1.6,1.6,0.2,0.6,90.2,0.4,1.0,cl,1.3,2.0,24.0,4.0,6.0,1.3,1.6,Bundesliga,0.4,2048.0,4.0,Arturo Vidal,0.2,0.1,0.0,25008.0,M(C),90.2,67.8,7.4,0.0,1.7,2.7,180.0,Bayern Munich,3.3,0.5,75.0,3.0,0
472,25.0,3.0,1.4,1.0,0.1,0.2,88.2,0.8,0.7,es,1.3,1.3,16.0,2.0,11.0,1.5,1.4,Bundesliga,0.4,1637.0,3.0,Thiago Alcántara,0.1,0.1,0.0,74939.0,M(C),88.2,58.5,7.34,0.0,1.1,2.5,172.0,Bayern Munich,3.7,1.0,71.0,2.0,0
474,34.0,2.0,1.6,1.6,0.1,0.8,90.7,0.3,1.2,es,1.4,1.3,23.0,0.0,3.0,1.7,1.6,Bundesliga,0.8,1947.0,0.0,Xabi Alonso,0.0,0.3,1.0,4961.0,M(C),90.7,90.1,7.15,1.0,0.5,2.1,183.0,Bayern Munich,4.2,0.5,80.0,5.0,0
488,25.0,1.0,0.2,0.2,0.1,0.2,86.9,0.2,0.1,de,0.3,0.8,3.0,1.0,12.0,0.3,0.2,Bundesliga,0.1,399.0,1.0,Sebastian Rode,0.0,0.0,0.0,65581.0,M(C),86.9,20.9,6.34,0.0,0.5,0.6,179.0,Bayern Munich,0.3,0.1,73.0,1.0,0
508,23.0,1.0,0.7,0.7,0.1,0.3,75.0,1.1,1.1,fr,0.7,2.1,14.0,0.0,4.0,1.4,0.7,Ligue1,0.1,1142.0,1.0,Amos Youga,0.0,0.1,0.0,109942.0,M(C),75.0,28.9,6.5,1.0,0.8,1.8,186.0,GFC Ajaccio,2.1,0.8,83.0,4.0,1
509,32.0,1.0,0.3,0.5,0.1,0.4,64.5,0.5,0.6,fr,0.3,0.3,9.0,0.0,6.0,0.9,0.3,Ligue1,0.4,790.0,0.0,Louis Poggi,0.1,0.0,0.0,239889.0,M(C),64.5,11.3,6.41,0.0,0.9,0.9,173.0,GFC Ajaccio,0.4,1.3,67.0,1.0,1
528,29.0,6.0,0.9,0.6,0.1,0.4,91.8,1.1,1.1,fr,0.9,1.4,23.0,4.0,8.0,1.5,0.9,Ligue1,0.3,2064.0,2.0,Blaise Matuidi,0.2,0.0,0.0,17778.0,M(C),91.8,52.8,7.18,0.0,0.5,2.4,175.0,Paris Saint Germain,0.8,1.6,70.0,4.0,1
