,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
2672,22.0,0.0,1.0,0.3,0.1,0.3,69.1,1.6,0.6,1.2,1.0,1.0,0.7,1.0,LaLiga,0.6,Rubén García,0.1,0.0,0.0,AM(CLR),69.1,0.0,0.7,1.0,171.0,Levante,0.7,1.2,72.0,5.0
2702,24.0,0.0,0.5,0.3,0.0,0.1,78.6,0.7,0.3,0.6,0.3,2.0,0.5,0.5,LaLiga,0.2,Christian Atsu,0.3,0.0,0.0,AM(CLR),78.6,0.0,0.8,0.6,172.0,Malaga,0.4,0.1,68.0,0.0
2801,30.0,4.0,1.4,0.7,0.0,0.3,82.4,0.9,0.2,0.8,0.5,4.0,0.5,1.4,Eredivisie,0.8,Lasse Schöne,0.2,0.0,0.0,AM(CLR),82.4,0.0,1.1,0.5,178.0,Ajax,0.5,1.2,75.0,1.0
2820,24.0,4.0,1.3,0.5,0.1,0.9,76.9,1.8,1.0,1.4,1.0,4.0,0.9,1.3,Eredivisie,0.9,Navarone Foor,0.3,0.1,0.0,AM(CLR),76.9,0.0,1.6,1.7,176.0,NEC Nijmegen,2.8,2.0,68.0,3.0
2863,21.0,4.0,1.6,0.2,0.0,0.5,77.5,1.9,0.9,1.9,0.6,6.0,1.2,1.6,Eredivisie,0.7,Lucas Andersen,0.1,0.0,0.0,AM(CLR),77.5,0.0,1.1,1.4,184.0,Willem II,0.7,1.9,72.0,2.0
3031,33.0,11.0,2.7,1.6,0.0,0.5,75.8,1.7,1.0,3.7,1.3,3.0,0.7,2.7,Eredivisie,3.0,Edouard Duplan,0.3,0.0,0.0,AM(CLR),75.8,1.0,1.5,0.9,176.0,ADO Den Haag,1.2,2.1,69.0,6.0
3168,21.0,1.0,1.4,0.2,0.0,0.4,82.0,1.0,0.5,0.9,0.6,5.0,0.8,1.4,Eredivisie,1.3,Albert Rusnák,0.1,0.0,0.0,AM(CLR),82.0,0.0,1.8,0.7,175.0,FC Groningen,1.5,0.8,61.0,4.0
44,24.0,0.0,0.5,0.0,0.0,0.0,74.0,2.5,0.5,0.5,2.0,0.0,1.0,0.5,Bundesliga,2.0,Kevin De Bruyne,0.0,0.0,0.0,"AM(CLR),FW",74.0,0.0,2.0,0.0,181.0,Wolfsburg,2.5,1.5,68.0,1.0
307,26.0,11.0,1.3,0.1,0.0,0.2,69.7,2.4,1.1,1.8,2.0,6.0,0.9,1.3,Bundesliga,0.2,Karim Bellarabi,0.9,0.0,0.0,"AM(CLR),FW",69.7,0.0,2.2,1.6,183.0,Bayer Leverkusen,0.7,1.6,80.0,5.0
325,25.0,5.0,1.2,0.6,0.0,0.2,75.7,1.3,0.4,0.8,1.0,2.0,0.4,1.2,Bundesliga,0.4,Admir Mehmedi,0.3,0.0,0.0,"AM(CLR),FW",75.7,0.0,1.0,0.7,183.0,Bayer Leverkusen,0.3,1.0,81.0,2.0
331,23.0,0.0,0.0,1.0,0.0,0.0,76.5,3.0,0.0,0.0,1.0,0.0,1.0,0.0,Bundesliga,0.0,Son Heung-Min,0.0,0.0,0.0,"AM(CLR),FW",76.5,0.0,2.0,0.0,184.0,Bayer Leverkusen,1.0,1.0,79.0,0.0
368,23.0,3.0,1.2,0.7,0.0,0.2,75.4,0.8,1.0,0.8,1.6,4.0,0.9,1.2,Bundesliga,0.7,Thorgan Hazard,0.4,0.0,0.0,"AM(CLR),FW",75.4,0.0,1.6,1.4,174.0,Borussia M.Gladbach,1.0,0.9,69.0,4.0
382,23.0,7.0,1.3,0.9,0.0,0.3,58.7,1.8,1.0,2.5,2.0,8.0,0.8,1.3,Bundesliga,0.5,Kevin Volland,0.2,0.0,0.0,"AM(CLR),FW",58.7,0.0,1.9,1.5,179.0,Hoffenheim,0.8,2.1,82.0,8.0
393,26.0,3.0,1.2,1.5,0.0,0.0,73.8,1.1,0.3,0.8,1.1,2.0,0.4,1.2,Bundesliga,0.0,Eduardo Vargas,0.8,0.0,0.0,"AM(CLR),FW",73.8,0.0,1.3,0.3,176.0,Hoffenheim,0.7,1.0,69.0,1.0
538,31.0,0.0,0.6,0.0,0.0,0.1,86.4,0.5,0.1,0.6,0.3,2.0,0.0,0.6,Ligue1,0.4,Ezequiel Lavezzi,0.3,0.0,0.0,"AM(CLR),FW",86.4,0.0,0.8,0.6,173.0,Paris Saint Germain,0.3,0.6,75.0,0.0
766,28.0,2.0,0.8,2.3,0.0,0.3,73.7,1.3,0.6,1.1,0.8,5.0,0.2,0.8,Ligue1,0.0,Claudio Beauvue,0.5,0.0,0.0,"AM(CLR),FW",73.7,0.0,3.4,0.5,174.0,Lyon,0.3,1.8,66.0,0.0
812,26.0,2.0,1.1,4.6,0.0,1.1,65.2,0.9,0.4,1.1,0.6,10.0,0.7,1.1,Ligue1,0.4,Ronny Rodelin,0.6,0.0,1.0,"AM(CLR),FW",65.2,0.0,2.1,1.2,192.0,Caen,1.6,1.5,82.0,1.0
896,22.0,4.0,2.5,0.4,0.0,0.1,77.1,3.9,0.8,2.5,2.0,11.0,0.2,2.5,Ligue1,1.5,Sofiane Boufal,0.0,0.0,0.0,"AM(CLR),FW",77.1,2.0,1.7,1.8,170.0,Lille,0.8,3.3,60.0,10.0
911,26.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,Ligue1,0.0,Ronny Rodelin,0.0,0.0,0.0,"AM(CLR),FW",85.0,0.0,5.0,1.0,192.0,Lille,2.0,0.0,82.0,0.0
1031,23.0,4.0,1.0,0.9,0.0,0.2,82.7,2.5,1.0,1.6,0.9,7.0,0.5,1.0,Ligue1,0.1,Diego Rolan,0.5,0.0,0.0,"AM(CLR),FW",82.7,0.0,1.6,1.3,176.0,Bordeaux,0.6,2.4,69.0,4.0
1055,28.0,5.0,1.6,0.1,0.0,0.1,81.5,1.2,0.6,1.5,0.8,13.0,0.6,1.6,SerieA,0.5,Josip Ilicic,0.1,0.0,0.0,"AM(CLR),FW",81.5,0.0,2.5,0.6,190.0,Fiorentina,1.5,1.7,79.0,2.0
1191,22.0,0.0,0.0,0.0,1.0,0.0,87.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Suso,0.0,0.0,0.0,"AM(CLR),FW",87.5,0.0,2.0,1.0,176.0,AC Milan,1.0,1.0,70.0,0.0
1195,29.0,2.0,0.8,0.1,0.0,0.1,80.8,1.1,0.4,1.6,1.3,12.0,0.6,0.8,SerieA,0.5,Éder,0.9,0.0,0.0,"AM(CLR),FW",80.8,0.0,2.8,1.0,179.0,Sampdoria,0.8,2.2,72.0,2.0
1346,24.0,6.0,1.9,0.2,0.0,0.1,82.9,2.2,0.7,1.3,0.6,14.0,0.4,1.9,SerieA,0.1,Mohamed Salah,0.4,0.0,0.0,"AM(CLR),FW",82.9,1.0,2.1,0.6,175.0,Roma,0.5,2.0,72.0,1.0
1370,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Adem Ljajic,0.0,0.0,0.0,"AM(CLR),FW",0.0,0.0,0.0,0.0,182.0,Roma,0.0,0.0,74.0,0.0
1455,24.0,3.0,2.2,0.1,0.0,0.3,87.5,1.0,0.4,0.8,0.3,3.0,0.4,2.2,SerieA,0.7,Adem Ljajic,0.3,0.0,0.0,"AM(CLR),FW",87.5,0.0,1.5,0.4,182.0,Inter,1.0,1.0,74.0,2.0
1463,29.0,0.0,0.3,0.6,0.1,0.1,82.9,0.4,0.3,1.4,0.9,1.0,0.5,0.3,SerieA,0.1,Éder,0.2,0.0,0.0,"AM(CLR),FW",82.9,0.0,1.5,0.6,179.0,Inter,0.6,0.9,72.0,1.0
1587,22.0,1.0,1.7,0.1,0.0,0.1,79.4,1.5,0.6,1.6,0.5,6.0,0.3,1.7,SerieA,1.4,Suso,0.2,0.0,0.0,"AM(CLR),FW",79.4,0.0,1.9,0.4,176.0,Genoa,0.9,0.9,70.0,4.0
1628,24.0,3.0,0.5,0.2,0.0,0.1,76.2,0.3,0.1,0.5,0.5,5.0,0.0,0.5,SerieA,0.0,Manolo Gabbiadini,0.3,0.0,0.0,"AM(CLR),FW",76.2,0.0,1.3,0.0,181.0,Napoli,0.0,0.3,72.0,1.0
1656,29.0,0.0,0.8,0.8,0.0,0.7,73.4,1.1,0.9,1.7,1.7,3.0,0.3,0.8,PremierLeague,0.2,Steven Naismith,0.3,0.0,0.0,"AM(CLR),FW",73.4,0.0,0.9,1.1,178.0,Everton,0.5,0.8,72.0,1.0
1687,26.0,0.0,0.3,0.6,0.1,0.2,77.7,0.3,0.3,0.1,0.3,0.0,0.2,0.3,PremierLeague,0.2,Jay Rodriguez,0.3,0.1,0.0,"AM(CLR),FW",77.7,0.0,1.4,0.4,185.0,Southampton,0.1,1.0,80.0,1.0
1735,25.0,2.0,0.6,0.9,0.0,0.5,76.5,1.6,0.0,0.8,0.5,4.0,0.2,0.6,PremierLeague,0.0,Danny Welbeck,0.0,0.1,0.0,"AM(CLR),FW",76.5,0.0,1.8,1.0,185.0,Arsenal,0.1,1.4,73.0,1.0
1767,29.0,1.0,0.9,1.0,0.0,0.1,73.8,1.7,0.4,1.8,1.0,1.0,0.3,0.9,PremierLeague,0.1,Steven Naismith,0.5,0.0,0.0,"AM(CLR),FW",73.8,0.0,1.2,0.9,178.0,Norwich,0.3,1.5,72.0,2.0
1772,22.0,0.0,0.3,0.7,0.0,0.1,69.5,1.6,0.4,0.4,0.9,0.0,0.1,0.3,PremierLeague,0.0,Patrick Bamford,0.1,0.0,0.0,"AM(CLR),FW",69.5,0.0,1.0,0.7,185.0,Norwich,0.1,1.4,71.0,0.0
1788,25.0,1.0,1.0,0.1,0.0,0.0,84.3,1.4,1.2,1.1,0.3,7.0,0.6,1.0,PremierLeague,0.2,Bojan,0.1,0.0,0.0,"AM(CLR),FW",84.3,0.0,1.3,0.7,170.0,Stoke,1.4,1.4,65.0,2.0
1811,27.0,2.0,0.8,1.7,0.2,1.5,69.3,1.3,1.6,1.1,1.0,2.0,0.9,0.8,PremierLeague,1.3,James McClean,0.2,0.0,0.0,"AM(CLR),FW",69.3,1.0,0.9,2.0,180.0,West Bromwich Albion,0.7,1.0,70.0,7.0
1827,22.0,0.0,0.6,0.3,0.0,0.0,78.1,1.9,0.5,0.8,0.6,4.0,0.2,0.6,PremierLeague,0.1,Saido Berahino,0.3,0.0,0.0,"AM(CLR),FW",78.1,0.0,1.1,0.6,178.0,West Bromwich Albion,0.5,1.6,77.0,0.0
1865,24.0,2.0,0.8,1.0,0.0,0.4,76.9,1.6,0.4,0.9,1.2,6.0,0.3,0.8,PremierLeague,0.2,Joshua King,0.5,0.0,0.0,"AM(CLR),FW",76.9,0.0,1.8,1.0,185.0,Bournemouth,0.1,2.8,83.0,1.0
1870,27.0,0.0,1.2,0.7,0.0,0.2,73.3,0.8,0.8,1.3,0.3,0.0,0.3,1.2,PremierLeague,0.0,Lee Tomlin,0.0,0.0,0.0,"AM(CLR),FW",73.3,0.0,0.8,1.0,180.0,Bournemouth,0.7,1.0,74.0,1.0
1898,23.0,1.0,0.6,0.3,0.0,0.3,79.6,1.9,0.7,0.4,0.4,4.0,0.4,0.6,PremierLeague,0.0,Son Heung-Min,0.3,0.0,0.0,"AM(CLR),FW",79.6,0.0,1.4,1.0,184.0,Tottenham,0.1,0.8,79.0,0.0
1928,29.0,0.0,0.4,0.1,0.0,0.1,81.4,1.8,0.6,1.6,1.3,0.0,0.3,0.4,PremierLeague,0.7,Nordin Amrabat,0.2,0.0,0.0,"AM(CLR),FW",81.4,1.0,0.6,0.4,178.0,Watford,0.6,1.3,77.0,2.0
1958,22.0,0.0,0.3,0.5,0.0,0.3,64.5,0.2,0.0,0.0,0.3,0.0,0.2,0.3,PremierLeague,0.0,Patrick Bamford,0.3,0.0,0.0,"AM(CLR),FW",64.5,0.0,0.5,0.0,185.0,Crystal Palace,0.0,0.8,71.0,0.0
1994,24.0,9.0,3.2,0.5,0.0,0.5,78.3,1.4,1.9,0.7,0.6,7.0,0.7,3.2,PremierLeague,1.9,Kevin De Bruyne,0.3,0.0,0.0,"AM(CLR),FW",78.3,0.0,2.0,1.1,181.0,Manchester City,1.9,1.7,68.0,2.0
2008,21.0,2.0,1.1,0.3,0.0,0.1,85.3,2.1,0.7,1.7,0.8,6.0,0.5,1.1,PremierLeague,0.2,Raheem Sterling,0.2,0.0,0.0,"AM(CLR),FW",85.3,0.0,1.7,1.1,170.0,Manchester City,0.3,1.2,69.0,1.0
2090,22.0,2.0,0.9,0.2,0.1,0.4,75.6,1.9,1.2,1.1,1.0,6.0,0.8,0.9,PremierLeague,0.5,Ayoze Pérez,0.1,0.0,0.0,"AM(CLR),FW",75.6,0.0,1.5,1.6,179.0,Newcastle United,0.7,1.6,66.0,4.0
2447,24.0,12.0,3.0,0.6,0.0,0.0,80.9,2.7,0.5,3.8,1.4,24.0,0.3,3.0,LaLiga,1.1,Neymar,0.7,0.0,0.0,"AM(CLR),FW",80.9,0.0,3.6,0.8,174.0,Barcelona,1.9,2.3,68.0,6.0
2448,29.0,16.0,1.6,0.4,0.1,0.5,73.1,1.2,0.4,1.7,1.2,40.0,0.2,1.6,LaLiga,0.1,Luis Suárez,1.7,0.0,0.0,"AM(CLR),FW",73.1,0.0,3.9,0.7,182.0,Barcelona,0.7,2.0,85.0,6.0
2501,25.0,5.0,1.4,1.5,0.1,0.8,78.3,1.3,0.7,1.0,0.8,22.0,1.0,1.4,LaLiga,0.3,Antoine Griezmann,0.4,0.0,0.0,"AM(CLR),FW",78.3,0.0,2.4,1.5,175.0,Atletico Madrid,1.3,1.8,72.0,5.0
2541,28.0,0.0,0.5,1.9,0.1,0.6,68.4,0.7,0.5,0.6,1.1,1.0,0.2,0.5,LaLiga,0.3,Claudio Beauvue,0.2,0.0,0.0,"AM(CLR),FW",68.4,0.0,1.1,1.1,174.0,Celta Vigo,0.3,0.8,66.0,1.0
2565,24.0,7.0,1.4,0.3,0.0,0.0,89.2,1.5,0.8,1.3,0.9,3.0,0.8,1.4,LaLiga,0.7,Isco,0.2,0.0,0.0,"AM(CLR),FW",89.2,1.0,1.3,1.0,176.0,Real Madrid,1.2,1.6,74.0,2.0
2706,29.0,1.0,1.3,0.2,0.0,0.2,72.2,3.3,0.5,2.2,2.8,0.0,0.3,1.3,LaLiga,0.8,Nordin Amrabat,1.5,0.0,0.0,"AM(CLR),FW",72.2,1.0,2.0,0.7,178.0,Malaga,0.5,2.2,77.0,5.0
46,25.0,1.0,0.6,1.4,0.0,0.0,68.8,0.6,0.6,1.4,1.6,0.0,0.3,0.6,Bundesliga,0.0,Bruno Henrique,0.3,0.0,0.0,"AM(CR),FW",68.8,0.0,0.6,0.3,184.0,Wolfsburg,0.3,0.7,71.0,1.0
178,28.0,3.0,0.8,1.7,0.0,0.4,72.0,1.1,0.6,1.7,1.6,3.0,1.0,0.8,Bundesliga,0.4,Stefan Aigner,1.1,0.0,0.0,"AM(CR),FW",72.0,0.0,1.4,1.6,183.0,Eintracht Frankfurt,0.5,1.3,73.0,7.0
298,27.0,0.0,0.3,1.0,0.0,0.7,60.0,0.3,0.0,1.0,0.0,0.0,1.0,0.3,Bundesliga,0.0,Robbie Kruse,0.3,0.0,0.0,"AM(CR),FW",60.0,0.0,0.7,0.3,181.0,VfB Stuttgart,0.0,1.3,72.0,0.0
330,27.0,0.0,0.6,0.4,0.0,0.2,72.0,0.4,0.3,1.4,0.7,0.0,1.0,0.6,Bundesliga,0.1,Robbie Kruse,0.7,0.0,0.0,"AM(CR),FW",72.0,0.0,0.6,0.3,181.0,Bayer Leverkusen,0.0,0.7,72.0,2.0
346,26.0,0.0,0.8,1.2,0.0,0.3,75.5,1.2,0.4,1.6,1.0,1.0,0.5,0.8,Bundesliga,0.2,Yuya Osako,0.4,0.0,0.0,"AM(CR),FW",75.5,0.0,1.3,1.1,182.0,FC Cologne,1.0,1.2,71.0,2.0
852,29.0,3.0,1.0,1.3,0.1,0.7,81.4,1.1,0.8,0.5,1.8,3.0,0.9,1.0,Ligue1,0.5,Alejandro Bedoya,0.4,0.0,0.0,"AM(CR),FW",81.4,1.0,1.6,1.4,178.0,Nantes,0.6,1.5,73.0,1.0
1134,27.0,7.0,1.5,1.7,0.2,0.4,77.2,4.4,1.4,5.5,3.4,8.0,0.7,1.5,SerieA,1.0,Franco Vázquez,0.3,0.0,0.0,"AM(CR),FW",77.2,0.0,2.9,2.3,187.0,Palermo,2.3,2.8,87.0,11.0
1302,25.0,3.0,0.8,0.6,0.0,0.3,82.5,1.1,0.2,1.4,1.4,7.0,0.4,0.8,SerieA,0.0,Gregoire Defrel,0.2,0.0,0.0,"AM(CR),FW",82.5,1.0,1.5,0.6,180.0,Sassuolo,0.1,1.8,73.0,2.0
1426,23.0,1.0,1.2,0.6,0.1,0.2,83.1,1.7,0.2,2.0,1.2,2.0,0.4,1.2,SerieA,0.3,Ryder,0.8,0.0,0.0,"AM(CR),FW",83.1,0.0,2.1,0.7,179.0,Carpi,0.2,2.3,71.0,1.0
1462,34.0,4.0,1.1,0.6,0.0,0.4,81.8,1.0,0.9,2.0,0.9,2.0,0.3,1.1,SerieA,0.4,Rodrigo Palacio,0.6,0.0,0.0,"AM(CR),FW",81.8,0.0,0.6,0.8,175.0,Inter,0.6,1.3,66.0,5.0
1496,23.0,1.0,0.5,0.1,0.0,0.1,76.2,1.4,0.7,1.4,1.3,0.0,0.2,0.5,SerieA,0.2,Ryder,0.5,0.0,0.0,"AM(CR),FW",76.2,0.0,0.3,0.3,179.0,Udinese,0.0,1.0,71.0,1.0
2187,23.0,1.0,0.3,0.8,0.1,0.7,66.9,1.8,0.4,1.4,0.8,3.0,0.2,0.3,LaLiga,0.1,Leo Baptistao,0.5,0.0,0.0,"AM(CR),FW",66.9,0.0,1.2,0.6,181.0,Villarreal,0.3,1.3,71.0,1.0
2379,22.0,0.0,0.3,0.0,0.0,0.0,67.4,0.4,0.4,0.8,0.6,0.0,0.3,0.3,LaLiga,0.3,Nico López,0.1,0.0,0.0,"AM(CR),FW",67.4,0.0,0.9,0.4,175.0,Granada,0.3,0.0,68.0,0.0
2446,28.0,16.0,2.3,0.2,0.0,0.0,81.9,2.2,0.2,1.8,0.4,26.0,0.2,2.3,LaLiga,0.4,Lionel Messi,0.3,0.0,0.0,"AM(CR),FW",81.9,0.0,4.8,0.3,170.0,Barcelona,3.5,0.9,72.0,3.0
2528,28.0,4.0,1.4,0.6,0.1,0.3,77.5,1.4,0.5,1.0,1.1,14.0,0.4,1.4,LaLiga,0.3,Iago Aspas,0.5,0.0,0.0,"AM(CR),FW",77.5,0.0,2.3,0.7,176.0,Celta Vigo,1.1,1.6,67.0,8.0
2575,27.0,8.0,2.0,0.1,0.1,0.0,79.1,1.8,0.4,1.3,1.0,17.0,0.1,2.0,LaLiga,0.7,Lucas Pérez,1.0,0.0,0.0,"AM(CR),FW",79.1,0.0,2.8,0.5,181.0,Deportivo La Coruna,0.6,2.1,73.0,3.0
2875,34.0,3.0,0.7,1.8,0.2,0.9,72.5,1.0,0.8,1.7,1.6,3.0,0.5,0.7,Eredivisie,0.7,Nick van der Velden,0.9,0.0,0.0,"AM(CR),FW",72.5,0.0,1.1,0.7,187.0,Willem II,1.5,1.8,78.0,6.0
54,19.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,0.0,0.3,0.0,0.3,0.0,Bundesliga,0.0,Leandro Putaro,0.0,0.0,0.0,Forward,72.7,0.0,0.3,0.0,187.0,Wolfsburg,0.0,0.0,0.0,0.0
77,18.0,0.0,1.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bundesliga,0.0,Fabian Reese,0.0,0.0,0.0,Forward,75.0,0.0,0.0,0.0,184.0,Schalke 04,0.0,0.0,76.0,0.0
82,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bundesliga,0.0,Felix Platte,0.0,0.0,0.0,Forward,0.0,0.0,0.0,0.0,190.0,Schalke 04,0.0,0.0,88.0,1.0
102,19.0,0.0,0.0,1.0,0.0,0.0,66.7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Bundesliga,0.0,Albian Ajeti,0.0,0.0,0.0,Forward,66.7,0.0,0.0,1.0,183.0,Augsburg,0.0,0.0,77.0,0.0
152,24.0,1.0,0.6,0.6,0.0,0.2,62.5,0.6,0.6,1.0,1.0,1.0,0.4,0.6,Bundesliga,0.2,Karim Onisiwo,0.1,0.0,0.0,Forward,62.5,0.0,1.2,2.0,188.0,Mainz 05,0.2,1.1,76.0,1.0
160,25.0,0.0,0.0,0.3,0.0,0.1,45.7,0.3,0.2,0.3,1.0,0.0,0.3,0.0,Bundesliga,0.0,Florian Niederlechner,0.3,0.0,0.0,Forward,45.7,0.0,0.4,0.3,186.0,Mainz 05,0.1,0.9,86.0,2.0
189,20.0,1.0,0.8,0.4,0.0,0.1,68.2,0.4,0.2,0.5,0.6,0.0,0.3,0.8,Bundesliga,0.0,Luca Waldschmidt,0.0,0.0,0.0,Forward,68.2,0.0,0.4,0.1,181.0,Eintracht Frankfurt,0.1,0.4,73.0,0.0
220,21.0,0.0,0.0,0.1,0.0,0.1,48.0,0.4,0.7,0.4,0.6,0.0,0.4,0.0,Bundesliga,0.1,Melvyn Lorenzen,0.0,0.0,0.0,Forward,48.0,0.0,0.1,0.2,188.0,Werder Bremen,0.0,0.1,86.0,0.0
244,30.0,1.0,0.3,0.6,0.1,0.1,60.3,0.4,0.1,0.6,0.9,1.0,0.3,0.3,Bundesliga,0.0,Marco Sailer,0.3,0.0,0.0,Forward,60.3,0.0,0.4,0.4,171.0,Darmstadt,0.2,0.1,77.0,1.0
245,20.0,0.0,0.2,0.8,0.0,0.0,52.1,0.2,0.1,0.4,0.5,0.0,0.1,0.2,Bundesliga,0.0,Felix Platte,0.1,0.0,0.0,Forward,52.1,0.0,0.4,0.3,190.0,Darmstadt,0.2,0.5,88.0,1.0
271,20.0,0.0,0.0,2.0,0.0,0.0,66.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Bundesliga,0.0,Batuhan Altintas,0.0,0.0,0.0,Forward,66.7,0.0,1.0,0.0,190.0,Hamburger SV,0.0,1.0,85.0,1.0
301,22.0,0.0,0.1,1.3,0.0,0.2,64.9,0.2,0.0,0.2,0.6,0.0,0.1,0.1,Bundesliga,0.0,Boris Tashchy,0.1,0.0,0.0,Forward,64.9,0.0,0.2,0.2,192.0,VfB Stuttgart,0.0,0.2,90.0,0.0
438,20.0,0.0,0.0,0.0,0.0,0.0,67.7,0.5,0.5,0.5,0.5,0.0,0.3,0.0,Bundesliga,0.0,Valmir Sulejmani,0.0,0.0,0.0,Forward,67.7,0.0,0.5,0.5,184.0,Hannover 96,0.0,1.0,74.0,0.0
439,21.0,0.0,0.0,0.5,0.5,3.0,44.4,2.0,2.5,0.5,0.5,0.0,1.5,0.0,Bundesliga,0.0,Marius Wolf,0.5,0.0,0.0,Forward,44.4,0.0,0.5,0.5,187.0,Hannover 96,0.0,0.5,73.0,1.0
491,19.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Milos Pantovic,0.0,0.0,0.0,Forward,100.0,0.0,0.0,0.0,185.0,Bayern Munich,1.0,1.0,67.0,0.0
542,23.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Timothee Taufflieb,0.0,0.0,0.0,Forward,100.0,0.0,0.0,0.0,172.0,Paris Saint Germain,0.0,1.0,75.0,0.0
565,20.0,0.0,0.4,1.0,0.0,0.2,77.5,2.0,0.8,0.6,1.4,1.0,0.4,0.4,Ligue1,0.0,Jonathan Bamba,0.2,0.0,0.0,Forward,77.5,0.0,1.8,0.6,173.0,Saint-Etienne,1.0,2.8,67.0,0.0
621,20.0,3.0,0.4,0.9,0.0,0.1,69.4,0.8,0.2,0.2,1.1,3.0,0.3,0.4,Ligue1,0.1,Jordan Siebatcheu,0.1,0.0,0.0,Forward,69.4,0.0,1.1,0.8,190.0,Reims,0.0,1.1,84.0,1.0
627,20.0,0.0,0.5,1.1,0.0,1.3,79.5,0.3,0.3,0.5,0.9,0.0,0.8,0.5,Ligue1,0.0,Aly Ndom,0.0,0.0,0.0,Forward,79.5,0.0,0.5,0.6,0.0,Reims,0.8,0.5,0.0,0.0
629,21.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Eddy Maanane,0.0,0.0,0.0,Forward,60.0,0.0,0.0,0.0,0.0,Reims,0.0,0.0,0.0,0.0
657,21.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Ligue1,0.0,Wesley Said,0.0,0.0,0.0,Forward,100.0,0.0,0.0,0.0,171.0,Rennes,0.0,0.0,65.0,0.0
658,25.0,0.0,1.5,0.0,0.0,0.0,90.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,Ligue1,0.0,Kermit Erasmus,1.0,0.0,0.0,Forward,90.0,0.0,0.0,0.0,171.0,Rennes,0.0,0.0,0.0,0.0
686,22.0,1.0,0.3,0.0,0.0,0.0,63.6,0.3,0.0,1.0,0.3,0.0,0.3,0.3,Ligue1,0.0,Julien Begue,0.0,0.0,0.0,Forward,63.6,0.0,0.7,0.0,168.0,Guingamp,0.0,0.3,60.0,1.0
714,32.0,0.0,0.0,0.0,0.0,0.0,66.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Diego Gomez,0.0,0.0,0.0,Forward,66.7,0.0,1.0,1.0,164.0,Angers,0.0,1.0,67.0,0.0
715,25.0,0.0,0.5,0.6,0.0,0.0,64.8,0.9,0.1,0.6,1.0,0.0,0.2,0.5,Ligue1,0.1,Slimane Sissoko,0.5,0.0,0.0,Forward,64.8,1.0,1.0,0.3,190.0,Angers,0.0,2.0,79.0,1.0
746,17.0,1.0,0.4,0.1,0.0,0.2,70.5,0.6,0.4,0.4,0.5,1.0,0.4,0.4,Ligue1,0.3,Kylian Mbappe-Lottin,0.4,0.0,0.0,Forward,70.5,0.0,0.5,0.6,0.0,Monaco,0.2,1.5,0.0,1.0
749,19.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Ilyes Chaibi,0.0,0.0,0.0,Forward,100.0,0.0,0.0,0.0,0.0,Monaco,0.0,1.0,0.0,0.0
777,20.0,0.0,0.1,0.1,0.0,0.0,86.0,0.7,0.1,0.2,0.1,2.0,0.3,0.1,Ligue1,0.0,Aldo Kalulu,0.2,0.0,0.0,Forward,86.0,0.0,0.5,0.2,161.0,Lyon,0.2,0.3,57.0,0.0
778,21.0,0.0,0.0,0.3,0.0,0.0,76.9,0.7,0.7,0.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Zakarie Labidi,0.0,0.0,0.0,Forward,76.9,0.0,0.7,0.3,178.0,Lyon,0.0,1.0,71.0,0.0
803,25.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ligue1,0.0,Florian Sotoca,0.0,0.0,0.0,Forward,100.0,0.0,1.0,1.0,187.0,Montpellier,0.0,0.0,79.0,0.0
