,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1466,19.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Fabio Della Giovanna,0.0,0.0,0.0,Defender,60.0,0.0,0.0,0.0,0.0,Inter,0.0,0.0,0.0,0.0
1519,21.0,0.0,0.3,0.7,0.0,1.2,64.8,0.3,0.2,0.7,0.3,0.0,0.5,0.3,SerieA,0.2,Filippo Costa,0.0,0.2,0.0,Defender,64.8,0.0,0.0,0.7,176.0,Chievo,0.3,0.3,68.0,0.0
1543,22.0,0.0,0.2,0.3,0.1,0.9,78.2,0.1,0.4,0.5,0.4,0.0,0.6,0.2,SerieA,0.2,Luca Bittante,0.0,0.4,0.0,Defender,78.2,0.0,0.1,1.3,184.0,Empoli,0.8,0.3,79.0,0.0
1547,27.0,0.0,0.0,4.0,1.0,7.0,85.7,1.0,0.0,0.0,0.0,0.0,2.0,0.0,SerieA,0.0,Luca Martinelli,0.0,3.0,0.0,Defender,85.7,0.0,1.0,1.0,183.0,Empoli,7.0,0.0,73.0,0.0
1572,25.0,0.0,0.4,2.6,2.4,4.0,72.2,0.2,0.8,1.2,0.8,0.0,2.2,0.4,SerieA,0.0,Davide Bertoncini,0.0,0.2,0.0,Defender,72.2,0.0,0.0,1.0,185.0,Frosinone,2.4,0.2,69.0,1.0
1575,25.0,0.0,0.0,2.0,0.4,4.4,70.8,0.2,0.0,1.4,1.0,0.0,1.4,0.0,SerieA,0.0,Vasiliy Pryima,0.0,0.2,0.0,Defender,70.8,0.0,0.2,0.4,185.0,Frosinone,1.8,0.4,74.0,1.0
1603,23.0,0.0,0.4,0.0,0.0,1.8,82.5,0.9,0.3,0.5,0.3,0.0,1.5,0.4,SerieA,0.3,Riccardo Fiamozzi,0.0,0.0,0.0,Defender,82.5,0.0,0.0,1.1,178.0,Genoa,1.1,1.5,77.0,1.0
1649,19.0,0.0,0.0,0.0,0.0,4.0,68.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,PremierLeague,0.0,Jonjoe Kenny,0.0,0.0,0.0,Defender,68.2,0.0,1.0,1.0,176.0,Everton,1.0,0.0,67.0,0.0
1651,21.0,0.0,0.0,1.8,2.0,4.3,82.8,0.3,0.3,0.0,0.5,0.0,1.8,0.0,PremierLeague,0.0,Matthew Pennington,0.0,0.3,0.0,Defender,82.8,0.0,0.5,0.3,185.0,Everton,2.3,0.0,77.0,1.0
1662,18.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Callum Connolly,0.0,0.0,0.0,Defender,100.0,0.0,0.0,0.0,0.0,Everton,2.0,0.0,0.0,0.0
1718,20.0,0.0,0.3,0.7,0.3,0.0,73.2,0.7,0.3,0.7,0.7,0.0,1.0,0.3,PremierLeague,0.0,Connor Randall,0.0,0.0,0.0,Defender,73.2,0.0,0.7,1.0,180.0,Liverpool,1.7,1.3,76.0,0.0
1793,23.0,0.0,0.0,1.0,2.0,3.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Dionatan Teixeira,0.0,0.0,0.0,Defender,28.6,0.0,0.0,1.0,193.0,Stoke,0.0,0.0,78.0,0.0
1967,20.0,0.0,0.0,2.0,0.0,3.0,69.4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,PremierLeague,0.0,Thomas Robson,0.0,0.0,0.0,Defender,69.4,0.0,0.0,4.0,178.0,Sunderland,3.0,0.0,75.0,0.0
2038,17.0,0.0,0.0,0.4,0.3,1.1,82.7,0.0,0.6,0.1,0.1,0.0,0.9,0.0,PremierLeague,0.0,Reece Oxford,0.0,0.3,0.0,Defender,82.7,0.0,0.1,1.1,178.0,West Ham,0.3,0.1,71.0,0.0
2058,21.0,0.0,0.0,0.0,0.0,0.0,73.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,PremierLeague,0.0,Donald Love,0.0,0.0,0.0,Defender,73.1,0.0,0.0,4.0,0.0,Manchester United,1.0,1.0,0.0,0.0
2063,18.0,1.0,0.1,0.3,0.1,1.8,73.2,0.1,0.3,0.3,0.3,0.0,1.6,0.1,PremierLeague,0.0,Timothy Fosu-Mensah,0.0,0.1,0.0,Defender,73.2,0.0,0.3,1.5,0.0,Manchester United,0.5,0.1,0.0,1.0
2100,21.0,0.0,0.3,1.0,0.0,0.7,61.0,0.0,1.0,0.7,1.0,0.0,1.0,0.3,PremierLeague,0.0,Kevin Mbabu,0.3,0.0,0.0,Defender,61.0,0.0,0.3,3.7,184.0,Newcastle United,1.3,0.0,80.0,0.0
2104,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Jamie Sterry,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,180.0,Newcastle United,0.0,0.0,70.0,0.0
2141,21.0,1.0,0.5,0.8,1.0,5.0,76.4,0.0,1.0,0.8,0.5,0.0,0.3,0.5,PremierLeague,1.8,Stephen Kingsley,0.0,0.3,1.0,Defender,76.4,0.0,0.3,1.3,178.0,Swansea,1.5,0.3,67.0,0.0
2255,23.0,0.0,0.0,0.0,1.0,1.0,69.6,1.0,2.0,1.0,3.0,0.0,0.0,0.0,LaLiga,1.0,Noblejas,0.0,0.0,0.0,Defender,69.6,0.0,0.0,4.0,187.0,Getafe,3.0,1.0,77.0,1.0
2258,21.0,0.0,0.0,1.0,0.0,1.3,84.7,0.7,0.3,0.3,0.3,0.0,3.3,0.0,LaLiga,0.0,Miguel Ángel,0.0,0.0,0.0,Defender,84.7,0.0,0.0,1.7,177.0,Getafe,1.0,0.7,72.0,1.0
2342,24.0,0.0,0.3,2.8,0.0,5.3,77.1,0.0,0.0,0.5,0.8,0.0,1.8,0.3,LaLiga,0.0,Raíllo,0.3,1.3,0.0,Defender,77.1,0.0,1.0,2.0,186.0,Espanyol,2.0,0.5,77.0,1.0
2384,21.0,0.0,0.0,0.0,0.0,0.5,87.5,0.5,0.0,0.5,1.0,0.0,0.5,0.0,LaLiga,0.0,Salva Ruiz,0.0,0.0,0.0,Defender,87.5,1.0,0.0,0.5,176.0,Granada,0.0,1.0,68.0,0.0
2407,25.0,0.0,0.0,1.0,0.0,7.0,57.7,1.0,0.0,0.0,1.0,0.0,2.0,0.0,LaLiga,0.0,Guitián,0.0,1.0,0.0,Defender,57.7,0.0,0.0,2.0,182.0,Sporting Gijon,5.0,0.0,74.0,1.0
2410,22.0,0.0,0.0,0.0,0.5,4.5,70.4,0.0,0.0,0.5,0.0,0.0,2.0,0.0,LaLiga,0.0,Igor Lichnovsky,0.0,0.5,0.0,Defender,70.4,0.0,0.0,2.5,187.0,Sporting Gijon,0.5,0.0,74.0,0.0
2424,21.0,0.0,0.0,0.5,0.5,1.5,91.1,0.0,0.5,0.5,0.5,1.0,1.0,0.0,LaLiga,0.0,Diego González,0.0,0.0,0.0,Defender,91.1,0.0,1.0,1.5,176.0,Sevilla,1.5,0.0,72.0,0.0
2442,19.0,0.0,0.0,0.0,0.0,2.0,62.5,1.0,1.0,0.0,1.0,0.0,2.0,0.0,LaLiga,0.0,David Carmona,0.0,0.0,0.0,Defender,62.5,0.0,1.0,9.0,0.0,Sevilla,0.0,5.0,0.0,0.0
2444,21.0,0.0,0.0,0.0,0.0,1.0,82.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,LaLiga,0.0,Matos,0.0,1.0,0.0,Defender,82.9,0.0,0.0,2.0,0.0,Sevilla,1.0,1.0,0.0,0.0
2497,22.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LaLiga,0.0,Ander Gayoso,0.0,1.0,0.0,Defender,20.0,0.0,0.0,0.0,171.0,Eibar,0.0,0.0,71.0,0.0
2498,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LaLiga,0.0,Imanol Corral,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,180.0,Eibar,0.0,0.0,70.0,0.0
2519,22.0,0.0,1.0,1.0,0.0,1.0,84.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,LaLiga,0.0,Nacho Monsalve,0.0,0.0,0.0,Defender,84.4,0.0,0.0,0.0,180.0,Atletico Madrid,2.0,0.0,0.0,0.0
2536,21.0,0.0,0.0,1.0,2.0,7.0,41.7,0.0,2.0,2.0,2.0,0.0,3.0,0.0,LaLiga,0.0,David Goldar,0.0,0.0,0.0,Defender,41.7,0.0,1.0,2.0,180.0,Celta Vigo,1.0,0.0,72.0,1.0
2543,18.0,0.0,0.0,1.0,1.0,3.0,85.7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,LaLiga,0.0,Alende,0.0,0.0,0.0,Defender,85.7,0.0,0.0,0.0,180.0,Celta Vigo,0.0,0.0,75.0,0.0
2599,21.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,LaLiga,0.0,Rober,0.0,0.0,0.0,Defender,80.0,0.0,0.5,0.5,0.0,Deportivo La Coruna,1.5,0.0,0.0,0.0
2729,18.0,0.0,1.0,0.0,0.0,1.0,73.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,Eredivisie,1.0,Julian Lelieveld,0.0,1.0,0.0,Defender,73.0,0.0,3.0,0.0,184.0,Vitesse,3.0,1.0,75.0,0.0
2736,20.0,0.0,0.0,0.0,0.0,1.0,88.4,0.0,0.0,0.0,0.5,0.0,1.0,0.0,Eredivisie,0.0,Thomas Oude Kotte,0.0,0.5,0.0,Defender,88.4,0.0,0.5,0.5,0.0,Vitesse,4.5,0.0,0.0,0.0
2752,18.0,0.0,0.7,1.0,1.7,5.0,78.2,0.3,0.0,0.7,0.3,0.0,0.7,0.7,Eredivisie,0.0,Justin Hoogma,0.0,0.0,0.0,Defender,78.2,0.0,0.0,0.7,0.0,Heracles,3.3,0.3,0.0,0.0
2773,18.0,0.0,0.4,1.4,0.3,2.1,84.3,0.3,0.0,1.3,1.0,1.0,1.1,0.4,Eredivisie,0.3,Giovanni Troupée,0.1,0.1,0.0,Defender,84.3,0.0,0.4,1.7,0.0,FC Utrecht,1.1,0.6,0.0,1.0
2785,23.0,0.0,0.0,1.0,0.5,3.0,78.6,0.5,0.0,0.0,0.5,0.0,2.0,0.0,Eredivisie,0.0,Yannick Cortie,0.0,0.5,0.0,Defender,78.6,0.0,0.0,0.0,183.0,FC Utrecht,1.0,0.0,74.0,1.0
2837,24.0,0.0,0.0,1.5,0.0,0.5,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eredivisie,0.0,Mikael Dyrestam,0.0,0.0,0.0,Defender,71.4,0.0,0.0,0.0,186.0,NEC Nijmegen,0.0,0.0,85.0,0.0
2857,21.0,0.0,0.0,0.0,0.0,1.0,57.1,0.0,1.5,1.0,0.0,0.0,1.0,0.0,Eredivisie,0.0,Willem Huizing,0.0,0.0,0.0,Defender,57.1,0.0,0.0,1.5,180.0,SC Heerenveen,0.0,0.5,74.0,0.0
2934,22.0,0.0,0.0,0.0,0.0,1.0,85.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Eredivisie,0.0,Ron Janzen,0.0,0.0,0.0,Defender,85.7,0.0,0.0,0.0,190.0,Cambuur,1.0,0.0,81.0,0.0
2946,20.0,0.0,0.0,0.0,0.0,0.0,79.4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Eredivisie,0.0,Omar El Baad,0.0,0.0,0.0,Defender,79.4,0.0,0.0,0.0,178.0,Cambuur,1.0,1.0,0.0,0.0
2967,21.0,0.0,0.0,1.2,0.6,4.6,75.6,0.2,1.2,0.2,0.2,0.0,0.6,0.0,Eredivisie,0.0,Daryl Werker,0.0,0.6,0.0,Defender,75.6,0.0,0.2,1.0,190.0,Roda,0.6,0.0,80.0,0.0
2969,31.0,0.0,0.0,1.0,0.0,3.3,67.0,0.0,0.3,0.3,1.3,0.0,2.7,0.0,Eredivisie,0.0,Martijn Monteyne,0.0,0.0,0.0,Defender,67.0,0.0,0.0,0.7,177.0,Roda,2.7,0.3,79.0,0.0
2994,17.0,0.0,0.0,2.0,2.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eredivisie,0.0,Danilho Doekhi,0.0,0.0,0.0,Defender,33.3,0.0,0.0,0.0,187.0,Excelsior,1.0,0.0,0.0,0.0
3019,21.0,0.0,0.0,1.0,0.2,3.8,87.0,0.2,0.4,0.6,0.8,0.0,2.0,0.0,Eredivisie,0.0,Jan Lammers,0.0,0.6,0.0,Defender,87.0,0.0,0.0,1.0,190.0,De Graafschap,2.2,0.2,83.0,1.0
3026,24.0,0.0,0.3,0.7,0.2,2.5,68.0,0.0,1.0,0.0,0.3,0.0,1.5,0.3,Eredivisie,0.3,Thijs Bouma,0.0,0.7,1.0,Defender,68.0,0.0,0.2,1.5,183.0,De Graafschap,1.7,0.5,77.0,0.0
3102,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eredivisie,0.0,Mark Bruintjes,0.0,0.0,0.0,Defender,0.0,0.0,0.0,1.0,0.0,PEC Zwolle,0.0,0.0,0.0,0.0
3110,20.0,0.0,0.0,0.0,0.0,1.0,66.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Eredivisie,0.0,Tarik Evre,0.0,0.0,0.0,Defender,66.7,0.0,0.0,0.0,0.0,PEC Zwolle,0.0,1.0,0.0,1.0
3131,21.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eredivisie,0.0,Jordy de Wijs,0.0,0.0,0.0,Defender,50.0,0.0,0.0,0.0,189.0,PSV Eindhoven,0.0,0.0,84.0,0.0
3156,20.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eredivisie,0.0,Levi Opdam,0.0,0.0,0.0,Defender,100.0,0.0,0.0,1.0,165.0,AZ Alkmaar,1.0,0.0,0.0,0.0
3157,19.0,0.0,0.5,0.5,0.5,2.5,80.0,0.3,1.3,0.0,0.8,0.0,0.8,0.5,Eredivisie,0.0,Pantelis Hatzidiakos,0.0,0.5,0.0,Defender,80.0,0.0,0.0,2.0,178.0,AZ Alkmaar,2.0,0.3,0.0,1.0
3185,19.0,0.0,0.0,0.0,0.0,0.0,73.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Eredivisie,0.0,Keziah Veendorp,0.0,0.0,0.0,Defender,73.3,0.0,0.0,1.0,0.0,FC Groningen,1.0,0.0,0.0,0.0
16,28.0,0.0,0.1,1.8,0.2,1.0,83.6,0.6,0.3,0.4,0.9,0.0,0.6,0.1,Bundesliga,0.0,Jens Hegeler,0.1,0.1,0.0,"D(C),M(CR)",83.6,0.0,0.8,0.6,193.0,Hertha Berlin,0.2,0.1,86.0,1.0
21,23.0,0.0,0.0,0.0,0.0,0.0,71.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Bundesliga,0.0,Nico Schulz,0.0,0.0,0.0,"D(L),M(L)",71.4,0.0,1.0,0.0,180.0,Hertha Berlin,1.0,0.0,78.0,0.0
37,32.0,2.0,1.6,1.6,0.2,0.8,78.7,0.1,0.2,0.5,0.4,1.0,0.7,1.6,Bundesliga,1.8,Marcel Schäfer,0.0,0.2,0.0,"D(L),M(L)",78.7,0.0,0.6,1.0,184.0,Wolfsburg,0.8,0.5,75.0,1.0
235,26.0,5.0,1.1,0.7,0.0,0.8,58.6,0.4,0.8,0.9,0.5,2.0,1.2,1.1,Bundesliga,0.9,Konstantin Rausch,0.2,0.0,0.0,"D(L),M(L)",58.6,0.0,1.3,1.0,182.0,Darmstadt,1.3,1.2,80.0,7.0
300,27.0,0.0,0.0,1.9,0.3,2.0,72.8,0.0,0.3,0.7,1.0,0.0,1.0,0.0,Bundesliga,0.0,Adam Hlousek,0.1,1.0,1.0,"D(L),M(L)",72.8,0.0,0.1,1.0,189.0,VfB Stuttgart,4.1,0.0,80.0,1.0
343,24.0,2.0,1.1,0.5,0.3,1.3,70.8,0.7,0.6,0.4,0.8,0.0,1.3,1.1,Bundesliga,1.1,Filip Mladenovic,0.1,0.0,0.0,"D(L),M(L)",70.8,0.0,0.9,1.5,180.0,FC Cologne,1.1,0.8,65.0,1.0
350,30.0,0.0,0.1,0.4,0.0,0.3,66.1,0.3,0.0,0.4,0.0,1.0,0.9,0.1,Bundesliga,0.1,Dusan Svento,0.3,0.0,0.0,"D(L),M(L)",66.1,0.0,0.4,0.0,178.0,FC Cologne,0.3,0.1,70.0,0.0
365,30.0,2.0,0.9,1.3,0.2,1.8,79.6,0.4,0.5,0.5,0.7,3.0,2.2,0.9,Bundesliga,0.5,Oscar Wendt,0.2,0.1,0.0,"D(L),M(L)",79.6,0.0,0.7,1.7,181.0,Borussia M.Gladbach,1.7,0.9,82.0,5.0
380,23.0,0.0,0.0,0.0,0.0,0.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Nico Schulz,0.0,0.0,0.0,"D(L),M(L)",71.4,0.0,0.0,0.0,180.0,Borussia M.Gladbach,0.0,0.0,78.0,0.0
482,23.0,1.0,0.4,1.3,0.1,1.3,90.7,0.6,0.4,0.8,0.7,0.0,1.6,0.4,Bundesliga,0.2,Juan Bernat,0.0,0.3,0.0,"D(L),M(L)",90.7,0.0,0.6,1.3,170.0,Bayern Munich,1.2,0.6,67.0,2.0
567,27.0,0.0,0.5,1.2,0.3,1.3,69.7,0.5,0.3,0.5,1.0,0.0,1.5,0.5,Ligue1,0.5,Franck Tabanou,0.1,0.1,0.0,"D(L),M(L)",69.7,1.0,0.6,1.2,178.0,Saint-Etienne,1.3,0.3,78.0,0.0
574,29.0,2.0,0.6,1.3,0.2,1.7,75.7,1.1,1.6,1.5,1.2,2.0,2.6,0.6,Ligue1,0.5,Julian Palmieri,0.2,0.4,0.0,"D(L),M(L)",75.7,0.0,0.5,3.0,170.0,SC Bastia,2.4,0.9,64.0,9.0
605,34.0,2.0,0.6,1.5,0.6,3.0,74.5,0.7,0.7,1.2,0.8,0.0,2.1,0.6,Ligue1,0.3,Franck Signorino,0.0,0.3,0.0,"D(L),M(L)",74.5,0.0,0.0,1.7,175.0,Reims,1.4,0.8,69.0,5.0
612,24.0,0.0,0.3,0.6,0.0,1.1,69.9,0.7,0.9,0.3,0.5,2.0,1.5,0.3,Ligue1,0.7,Atila Turan,0.2,0.4,0.0,"D(L),M(L)",69.9,0.0,1.3,1.0,176.0,Reims,1.3,0.7,79.0,3.0
642,30.0,3.0,0.7,1.1,0.1,1.0,82.0,1.7,0.8,1.0,0.9,0.0,1.1,0.7,Ligue1,0.5,Ludovic Baal,0.0,0.1,0.0,"D(L),M(L)",82.0,0.0,0.1,2.0,176.0,Rennes,0.9,1.1,72.0,0.0
655,26.0,0.0,0.0,2.0,0.0,0.0,69.6,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Ligue1,0.0,Ermir Lenjani,0.0,0.0,0.0,"D(L),M(L)",69.6,0.0,0.0,2.0,175.0,Rennes,1.0,2.0,65.0,0.0
705,27.0,0.0,0.4,0.4,0.1,1.1,70.3,1.0,0.4,0.9,0.4,2.0,1.0,0.4,Ligue1,0.2,Arnold Bouka Moutou,0.0,0.0,1.0,"D(L),M(L)",70.3,0.0,0.3,1.0,175.0,Angers,0.8,0.7,69.0,2.0
787,23.0,3.0,0.8,0.4,0.3,1.4,81.5,0.9,0.5,0.9,0.5,3.0,1.8,0.8,Ligue1,0.5,Jérôme Roussillon,0.1,0.3,0.0,"D(L),M(L)",81.5,0.0,0.5,1.7,175.0,Montpellier,1.2,0.8,80.0,4.0
820,30.0,1.0,1.0,0.5,0.1,0.7,72.2,0.8,1.3,0.6,0.6,1.0,1.3,1.0,Ligue1,1.1,Vincent Bessat,0.1,0.1,0.0,"D(L),M(L)",72.2,0.0,1.1,1.8,178.0,Caen,1.2,1.6,73.0,2.0
853,26.0,1.0,1.2,1.1,0.0,1.1,72.1,1.1,0.5,1.1,1.1,1.0,1.0,1.2,Ligue1,1.7,Ermir Lenjani,0.2,0.2,0.0,"D(L),M(L)",72.1,1.0,1.0,1.4,175.0,Nantes,1.4,0.7,65.0,2.0
936,22.0,2.0,0.7,0.3,0.0,0.8,83.4,1.0,0.6,0.8,0.4,3.0,2.7,0.7,Ligue1,0.4,Raphael Guerreiro,0.1,0.1,0.0,"D(L),M(L)",83.4,0.0,1.1,1.4,170.0,Lorient,1.7,1.4,67.0,3.0
1061,34.0,2.0,1.3,0.6,0.1,0.6,82.5,0.4,1.1,1.2,0.7,0.0,0.8,1.3,SerieA,1.2,Manuel Pasqual,0.1,0.3,0.0,"D(L),M(L)",82.5,0.0,0.2,1.2,178.0,Fiorentina,0.6,0.6,71.0,5.0
1140,24.0,2.0,0.7,0.7,0.2,1.6,72.6,1.4,1.1,1.2,1.2,1.0,1.6,0.7,SerieA,0.8,Achraf Lazaar,0.1,0.2,0.0,"D(L),M(L)",72.6,1.0,0.9,2.3,184.0,Palermo,2.0,1.7,80.0,2.0
1198,24.0,1.0,0.9,0.8,0.2,2.1,76.2,1.0,0.6,1.6,0.9,0.0,2.0,0.9,SerieA,0.9,Dodô,0.2,0.1,0.0,"D(L),M(L)",76.2,0.0,0.6,1.4,177.0,Sampdoria,0.6,0.8,69.0,4.0
1218,31.0,0.0,0.4,1.0,0.4,2.4,79.2,0.7,0.1,1.3,1.0,0.0,1.1,0.4,SerieA,0.4,Djamel Mesbah,0.1,0.4,0.0,"D(L),M(L)",79.2,0.0,0.3,1.1,179.0,Sampdoria,0.7,0.6,75.0,2.0
1236,32.0,1.0,0.9,0.7,0.1,1.4,77.5,0.6,0.3,0.9,1.1,1.0,2.1,0.9,SerieA,0.9,Cristian Molinaro,0.1,0.1,0.0,"D(L),M(L)",77.5,1.0,0.4,1.6,182.0,Torino,2.8,0.8,82.0,3.0
1245,27.0,2.0,1.2,1.2,0.0,1.2,69.8,0.3,0.7,1.0,1.3,0.0,1.0,1.2,SerieA,1.0,Danilo Avelar,0.3,0.2,1.0,"D(L),M(L)",69.8,0.0,0.7,2.0,185.0,Torino,1.3,1.2,76.0,1.0
1256,32.0,0.0,0.6,1.8,0.4,2.2,,0.2,0.6,1.8,0.8,0.0,4.0,0.6,SerieA,,Archimede Morleo,0.2,0.2,0.0,"D(L),M(L)",71.1,0.0,0.8,2.0,183.0,Bologna,,1.4,78.0,0.0
1309,26.0,1.0,0.3,0.8,0.0,1.8,78.0,0.5,0.2,0.3,0.5,0.0,1.2,0.3,SerieA,0.0,Alessandro Longhi,0.0,0.3,0.0,"D(L),M(L)",78.0,0.0,0.2,0.3,185.0,Sassuolo,1.3,0.3,76.0,1.0
1315,25.0,3.0,1.9,1.5,0.1,1.6,84.0,0.9,0.4,1.6,1.5,2.0,2.0,1.9,SerieA,1.2,Alex Sandro,0.0,0.0,0.0,"D(L),M(L)",84.0,1.0,0.8,1.8,180.0,Juventus,2.0,1.1,78.0,5.0
1322,35.0,3.0,1.0,1.3,0.1,2.1,85.7,0.7,0.5,0.5,0.9,2.0,1.3,1.0,SerieA,0.4,Patrice Evra,0.4,0.0,0.0,"D(L),M(L)",85.7,1.0,0.6,2.1,174.0,Juventus,1.2,0.4,74.0,5.0
1375,30.0,0.0,0.6,1.7,0.2,1.9,81.9,0.6,0.1,1.3,0.9,0.0,2.5,0.6,SerieA,0.5,Boukary Dramé,0.0,0.4,0.0,"D(L),M(L)",81.9,1.0,0.7,1.9,181.0,Atalanta,2.2,0.8,74.0,1.0
1400,28.0,0.0,0.4,0.9,0.3,1.9,78.6,0.4,0.9,0.5,0.5,0.0,1.0,0.4,SerieA,0.4,Davide Brivio,0.0,0.4,0.0,"D(L),M(L)",78.6,0.0,0.6,0.9,185.0,Atalanta,1.2,0.8,82.0,2.0
1413,25.0,2.0,0.7,0.9,0.1,2.1,66.9,0.1,0.6,2.0,1.3,0.0,3.2,0.7,SerieA,1.1,Gabriel Silva,0.1,0.2,0.0,"D(L),M(L)",66.9,0.0,0.6,1.8,179.0,Carpi,1.2,0.5,69.0,4.0
1442,23.0,1.0,1.2,1.0,0.2,2.3,80.5,0.5,1.2,0.6,1.3,0.0,2.2,1.2,SerieA,1.4,Alex Telles,0.0,0.2,0.0,"D(L),M(L)",80.5,1.0,0.6,1.8,181.0,Inter,2.3,0.5,71.0,5.0
1472,22.0,1.0,0.8,1.9,0.2,2.0,70.4,0.9,1.0,1.0,1.4,1.0,1.5,0.8,SerieA,0.9,Ali Adnan,0.1,0.2,0.0,"D(L),M(L)",70.4,0.0,0.8,2.1,185.0,Udinese,1.3,0.5,71.0,6.0
1485,29.0,0.0,0.4,0.2,0.0,2.2,69.7,0.0,1.2,1.0,2.0,1.0,2.2,0.4,SerieA,0.8,Pablo Armero,0.0,0.0,1.0,"D(L),M(L)",69.7,0.0,0.4,1.6,174.0,Udinese,2.0,1.2,81.0,0.0
1512,35.0,1.0,0.5,0.8,0.2,2.3,76.7,0.3,0.8,0.4,1.5,0.0,2.3,0.5,SerieA,0.5,Massimo Gobbi,0.1,0.1,0.0,"D(L),M(L)",76.7,0.0,0.4,1.6,183.0,Chievo,2.1,0.5,79.0,7.0
1589,25.0,0.0,0.3,1.0,0.1,2.4,68.6,0.8,0.3,1.5,1.2,0.0,2.4,0.3,SerieA,0.5,Gabriel Silva,0.1,0.4,0.0,"D(L),M(L)",68.6,0.0,0.3,1.9,179.0,Genoa,0.8,1.0,69.0,0.0
1673,20.0,1.0,0.4,1.1,0.1,2.4,76.7,0.4,0.9,0.9,0.3,0.0,1.9,0.4,PremierLeague,0.8,Matt Targett,0.1,0.2,0.0,"D(L),M(L)",76.7,0.0,0.2,1.4,183.0,Southampton,2.9,0.2,70.0,1.0
1698,23.0,4.0,1.9,0.4,0.2,1.5,81.3,0.9,1.0,0.7,0.9,1.0,2.0,1.9,PremierLeague,1.1,Alberto Moreno,0.2,0.0,0.0,"D(L),M(L)",81.3,0.0,1.1,2.9,170.0,Liverpool,2.7,0.6,65.0,3.0
1835,30.0,4.0,1.4,1.5,0.3,3.8,72.4,0.3,1.7,0.4,1.0,0.0,3.1,1.4,PremierLeague,1.1,Christian Fuchs,0.0,0.3,0.0,"D(L),M(L)",72.4,0.0,0.6,3.1,186.0,Leicester,2.8,0.7,86.0,4.0
1841,23.0,2.0,0.7,1.1,0.0,0.9,73.1,0.8,0.6,0.9,0.6,1.0,1.3,0.7,PremierLeague,0.4,Jeffrey Schlupp,0.0,0.1,0.0,"D(L),M(L)",73.1,0.0,1.1,1.9,178.0,Leicester,1.6,1.0,72.0,4.0
1943,26.0,1.0,0.8,0.8,0.5,3.6,75.0,0.6,0.3,0.9,0.7,0.0,2.5,0.8,PremierLeague,0.7,Pape Souaré,0.0,0.1,1.0,"D(L),M(L)",75.0,1.0,0.3,0.9,178.0,Crystal Palace,2.2,0.9,69.0,6.0
1964,25.0,3.0,0.9,0.4,0.3,3.1,77.4,0.8,1.2,0.4,0.5,4.0,1.9,0.9,PremierLeague,0.4,Patrick van Aanholt,0.1,0.1,0.0,"D(L),M(L)",77.4,0.0,1.4,2.6,177.0,Sunderland,1.4,0.8,74.0,2.0
