,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1020,28.0,0.0,0.5,3.9,0.0,1.8,88.6,0.9,1.3,1.7,1.5,1.0,1.9,0.5,Ligue1,0.1,Clément Chantôme,0.0,0.0,0.0,M(C),88.6,0.0,0.6,2.5,180.0,Bordeaux,3.7,1.0,71.0,9.0
1021,34.0,3.0,0.9,1.3,0.0,1.0,86.1,1.1,1.3,1.4,0.8,3.0,1.3,0.9,Ligue1,0.2,Jaroslav Plasil,0.1,0.0,0.0,M(C),86.1,0.0,0.7,2.3,182.0,Bordeaux,1.7,0.9,72.0,2.0
1030,20.0,2.0,1.1,0.3,0.1,0.3,87.3,1.0,1.0,0.8,0.7,0.0,1.8,1.1,Ligue1,0.7,Valentin Vada,0.0,0.0,0.0,M(C),87.3,0.0,0.8,1.0,175.0,Bordeaux,2.0,0.9,69.0,1.0
1040,28.0,0.0,0.1,0.2,0.0,0.1,85.4,0.4,0.6,0.7,0.8,0.0,1.2,0.1,Ligue1,0.0,Abdou Traoré,0.0,0.0,0.0,M(C),85.4,0.0,0.2,0.6,180.0,Bordeaux,1.0,0.4,79.0,0.0
1048,27.0,1.0,1.3,0.7,0.2,1.3,87.0,1.0,1.4,0.8,1.4,1.0,2.6,1.3,SerieA,0.1,Milan Badelj,0.0,0.0,0.0,M(C),87.0,1.0,1.0,2.0,186.0,Fiorentina,3.8,0.7,76.0,7.0
1064,29.0,0.0,0.1,0.8,0.2,0.4,92.5,0.9,1.1,0.9,0.9,1.0,0.7,0.1,SerieA,0.0,Mario Suárez,0.0,0.1,0.0,M(C),92.5,0.0,0.8,1.1,188.0,Fiorentina,2.0,0.3,80.0,3.0
1072,31.0,0.0,0.3,0.1,0.0,0.3,84.0,1.0,0.6,0.1,1.4,0.0,1.4,0.3,SerieA,0.0,Tino Costa,0.0,0.0,0.0,M(C),84.0,0.0,0.3,0.7,176.0,Fiorentina,1.7,0.6,75.0,3.0
1080,31.0,0.0,1.2,2.0,0.1,1.6,78.6,0.6,1.3,0.7,1.7,3.0,2.2,1.2,SerieA,0.3,Marco Parolo,0.1,0.0,0.0,M(C),78.6,0.0,1.8,2.3,184.0,Lazio,2.8,0.9,75.0,9.0
1100,23.0,0.0,0.3,0.3,0.0,0.0,91.8,0.5,0.0,0.3,0.3,0.0,0.0,0.3,SerieA,0.0,Ravel Morrison,0.0,0.0,0.0,M(C),91.8,0.0,0.0,0.0,175.0,Lazio,0.3,0.8,71.0,0.0
1111,29.0,0.0,0.8,0.4,0.1,0.6,85.9,1.2,1.2,1.7,1.5,1.0,1.7,0.8,SerieA,0.2,Leandro Greco,0.0,0.0,0.0,M(C),85.9,0.0,0.4,2.0,183.0,Verona,3.3,0.7,76.0,7.0
1126,29.0,1.0,0.6,0.0,0.0,0.3,85.2,0.4,0.4,0.4,0.4,0.0,0.7,0.6,SerieA,0.1,Rômulo,0.1,0.0,0.0,M(C),85.2,0.0,1.2,0.3,178.0,Verona,0.2,0.8,72.0,0.0
1129,36.0,0.0,0.1,0.3,0.1,0.4,84.7,0.4,0.6,0.6,0.9,0.0,0.6,0.1,SerieA,0.0,Matuzalém,0.0,0.0,0.0,M(C),84.7,0.0,0.0,0.3,175.0,Verona,1.6,0.3,70.0,1.0
1137,36.0,0.0,0.5,0.7,0.2,1.1,84.3,0.5,0.7,1.6,0.8,1.0,1.5,0.5,SerieA,0.1,Enzo Maresca,0.0,0.0,0.0,M(C),84.3,0.0,0.7,1.7,180.0,Palermo,3.5,0.3,77.0,3.0
1144,23.0,2.0,0.4,1.6,0.2,1.0,78.3,0.4,0.7,0.7,0.9,0.0,2.1,0.4,SerieA,0.2,Ivaylo Chochev,0.0,0.0,0.0,M(C),78.3,0.0,1.0,1.8,188.0,Palermo,0.8,0.4,78.0,6.0
1145,28.0,1.0,0.7,1.2,0.4,1.2,80.5,0.9,0.8,0.9,1.6,0.0,2.0,0.7,SerieA,0.0,Mato Jajalo,0.0,0.1,0.0,M(C),80.5,0.0,0.7,2.2,182.0,Palermo,2.4,1.1,77.0,8.0
1149,23.0,5.0,1.2,0.6,0.1,0.6,80.7,1.0,0.9,0.5,0.7,4.0,0.8,1.2,SerieA,0.8,Oscar Hiljemark,0.1,0.0,0.0,M(C),80.7,0.0,0.7,1.2,184.0,Palermo,1.1,1.1,75.0,4.0
1156,21.0,0.0,0.0,1.3,0.0,0.3,70.6,1.3,0.5,0.3,0.5,0.0,0.0,0.0,SerieA,0.0,Bryan Cristante,0.0,0.0,0.0,M(C),70.6,0.0,0.5,1.3,186.0,Palermo,0.8,0.5,82.0,0.0
1170,31.0,1.0,0.6,0.5,0.4,1.4,82.1,0.9,1.0,1.4,0.7,0.0,3.7,0.6,SerieA,0.1,Riccardo Montolivo,0.0,0.1,0.0,M(C),82.1,0.0,0.9,1.9,181.0,AC Milan,6.4,0.8,76.0,5.0
1180,25.0,1.0,0.8,0.5,0.3,0.3,81.8,1.5,0.7,2.3,1.4,1.0,1.1,0.8,SerieA,0.1,Andrea Bertolacci,0.0,0.1,0.0,M(C),81.8,0.0,0.7,2.4,179.0,AC Milan,1.6,1.2,75.0,6.0
1183,20.0,0.0,1.0,0.6,0.2,0.2,90.2,1.0,0.4,1.6,1.4,0.0,0.4,1.0,SerieA,0.0,José Mauri,0.2,0.0,0.0,M(C),90.2,0.0,1.4,1.4,169.0,AC Milan,2.2,0.6,63.0,2.0
1189,31.0,0.0,0.5,0.0,0.0,0.5,89.2,0.0,0.0,1.5,0.5,0.0,0.0,0.5,SerieA,0.0,Antonio Nocerino,0.0,0.0,0.0,M(C),89.2,0.0,0.0,0.0,175.0,AC Milan,1.0,0.5,74.0,0.0
1190,31.0,0.0,0.4,0.6,0.0,1.4,85.5,1.0,0.2,0.6,1.8,0.0,2.0,0.4,SerieA,0.0,Nigel de Jong,0.0,0.0,0.0,M(C),85.5,1.0,0.8,1.0,174.0,AC Milan,3.4,1.2,72.0,0.0
1215,31.0,1.0,0.4,0.5,0.2,0.7,81.5,0.3,1.9,0.8,1.0,0.0,1.3,0.4,SerieA,0.1,Edgar Barreto,0.0,0.0,0.0,M(C),81.5,0.0,0.6,2.5,178.0,Sampdoria,1.9,0.6,78.0,3.0
1235,24.0,3.0,1.5,0.3,0.0,0.3,79.3,1.4,0.8,1.0,1.4,4.0,1.3,1.5,SerieA,1.1,Daniele Baselli,0.0,0.0,0.0,M(C),79.3,0.0,0.9,1.6,182.0,Torino,0.9,1.1,70.0,6.0
1237,33.0,0.0,0.7,2.9,0.2,2.1,82.1,0.6,0.5,0.5,1.7,0.0,3.7,0.7,SerieA,0.0,Alessandro Gazzi,0.0,0.1,0.0,M(C),82.1,0.0,0.1,0.9,184.0,Torino,1.5,0.3,81.0,4.0
1246,21.0,2.0,0.7,0.4,0.1,0.7,76.0,0.8,0.7,0.6,1.1,3.0,1.1,0.7,SerieA,0.3,Marco Benassi,0.1,0.0,0.0,M(C),76.0,0.0,1.5,1.0,183.0,Torino,0.8,1.0,78.0,7.0
1253,22.0,0.0,0.5,0.0,0.0,0.0,76.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,SerieA,0.0,Sanjin Prcic,0.0,0.0,0.0,M(C),76.5,0.0,0.0,0.5,182.0,Torino,1.5,0.5,76.0,0.0
1263,20.0,2.0,0.4,1.5,0.2,1.4,,1.0,0.7,0.6,1.0,2.0,1.6,0.4,SerieA,,Godfred Donsah,0.1,0.0,0.0,M(C),69.2,0.0,0.8,1.2,175.0,Bologna,,1.8,72.0,2.0
1268,23.0,0.0,0.4,1.2,0.2,0.8,,0.8,0.8,1.8,1.6,0.0,2.2,0.4,SerieA,,Lorenzo Crisetig,0.0,0.0,0.0,M(C),76.8,0.0,0.2,1.8,183.0,Bologna,,0.8,80.0,1.0
1271,24.0,1.0,0.7,0.5,0.1,1.0,,1.0,1.3,2.1,1.2,0.0,1.4,0.7,SerieA,,Saphir Taïder,0.1,0.0,0.0,M(C),85.1,0.0,1.1,1.5,180.0,Bologna,,1.1,77.0,4.0
1273,35.0,0.0,0.5,0.7,0.3,0.5,,0.9,0.8,1.3,1.2,0.0,1.7,0.5,SerieA,,Matteo Brighi,0.0,0.0,0.0,M(C),80.8,0.0,1.0,2.1,179.0,Bologna,,0.7,78.0,3.0
1275,26.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,3.0,2.0,0.0,2.0,0.0,SerieA,,Marco Crimi,0.0,0.0,0.0,M(C),56.3,0.0,0.0,3.0,178.0,Bologna,,0.0,65.0,0.0
1280,22.0,0.0,0.2,0.5,0.5,1.4,,0.5,1.2,0.5,1.1,0.0,1.1,0.2,SerieA,,Erick Pulgar,0.0,0.1,0.0,M(C),85.8,0.0,0.5,1.1,188.0,Bologna,,1.1,85.0,2.0
1288,31.0,1.0,0.9,1.5,0.6,2.2,82.5,1.0,2.0,2.6,2.1,1.0,2.6,0.9,SerieA,0.0,Francesco Magnanelli,0.0,0.2,0.0,M(C),82.5,0.0,0.5,2.8,181.0,Sassuolo,6.8,0.8,79.0,8.0
1294,23.0,5.0,1.5,0.5,0.2,0.4,75.3,1.5,1.2,0.5,1.4,1.0,1.3,1.5,SerieA,0.9,Alfred Duncan,0.1,0.0,0.0,M(C),75.3,0.0,1.2,2.0,178.0,Sassuolo,1.9,1.1,78.0,5.0
1297,20.0,0.0,0.8,1.3,0.0,0.6,78.0,0.9,0.6,1.3,1.6,3.0,1.5,0.8,SerieA,0.2,Lorenzo Pellegrini,0.0,0.0,0.0,M(C),78.0,1.0,1.2,1.5,186.0,Sassuolo,1.5,1.1,82.0,4.0
1307,33.0,0.0,0.4,0.6,0.1,0.5,70.4,0.5,1.0,0.8,0.8,0.0,1.3,0.4,SerieA,0.2,Davide Biondini,0.0,0.0,0.0,M(C),70.4,0.0,0.3,1.0,180.0,Sassuolo,1.4,0.4,77.0,3.0
1308,25.0,0.0,1.0,0.5,0.1,0.5,75.6,0.5,0.4,0.5,0.4,0.0,0.2,1.0,SerieA,0.5,Karim Laribi,0.0,0.0,0.0,M(C),75.6,0.0,0.9,0.8,175.0,Sassuolo,0.7,1.1,67.0,0.0
1317,30.0,2.0,1.0,0.4,0.1,1.0,88.5,0.7,1.3,0.8,1.4,0.0,2.8,1.0,SerieA,0.6,Claudio Marchisio,0.0,0.0,0.0,M(C),88.5,0.0,1.1,2.1,180.0,Juventus,7.8,0.7,71.0,8.0
1324,31.0,1.0,0.9,0.6,0.4,1.1,91.1,1.5,0.4,0.8,1.6,1.0,1.6,0.9,SerieA,0.4,Hernanes,0.0,0.0,0.0,M(C),91.1,0.0,2.1,0.8,180.0,Juventus,3.3,0.6,77.0,6.0
1325,29.0,4.0,0.7,0.7,0.3,0.8,85.2,0.9,0.3,0.8,0.7,5.0,1.0,0.7,SerieA,0.2,Sami Khedira,0.4,0.0,0.0,M(C),85.2,1.0,1.1,0.8,189.0,Juventus,1.1,0.5,90.0,3.0
1334,23.0,0.0,0.6,1.2,0.1,0.4,77.8,0.8,1.5,1.1,1.6,1.0,0.8,0.6,SerieA,0.3,Stefano Sturaro,0.0,0.0,0.0,M(C),77.8,0.0,0.5,1.6,181.0,Juventus,0.7,0.7,79.0,6.0
1343,26.0,12.0,2.4,0.7,0.1,0.8,84.9,1.1,1.4,1.2,1.7,10.0,1.5,2.4,SerieA,1.3,Miralem Pjanic,0.1,0.0,1.0,M(C),84.9,1.0,2.1,1.4,180.0,Roma,4.1,1.1,74.0,10.0
1350,28.0,1.0,1.2,0.6,0.0,0.6,85.2,1.5,0.9,1.4,1.3,6.0,1.3,1.2,SerieA,0.2,Radja Nainggolan,0.0,0.0,0.0,M(C),85.2,1.0,1.9,1.8,176.0,Roma,3.8,1.2,65.0,10.0
1355,36.0,0.0,0.4,2.0,0.4,1.3,86.1,0.2,0.9,1.3,1.9,1.0,1.4,0.4,SerieA,0.0,Seydou Keita,0.1,0.1,0.0,M(C),86.1,0.0,0.7,1.5,183.0,Roma,2.3,0.5,75.0,4.0
1379,30.0,2.0,1.4,0.9,0.2,0.8,79.9,0.9,1.2,1.3,1.8,2.0,1.5,1.4,SerieA,0.5,Luca Cigarini,0.1,0.0,0.0,M(C),79.9,0.0,1.7,2.1,175.0,Atalanta,4.2,0.8,72.0,10.0
1380,21.0,0.0,0.6,1.3,0.2,1.5,78.5,0.8,0.8,1.8,1.8,0.0,2.1,0.6,SerieA,0.2,Alberto Grassi,0.0,0.1,0.0,M(C),78.5,1.0,1.2,2.6,183.0,Atalanta,0.9,1.0,75.0,4.0
1388,24.0,0.0,0.5,0.7,0.2,0.5,79.1,0.7,1.2,0.8,2.5,1.0,1.3,0.5,SerieA,0.2,Remo Freuler,0.0,0.0,0.0,M(C),79.1,0.0,0.8,2.5,179.0,Atalanta,1.0,1.0,75.0,0.0
1415,28.0,3.0,0.7,0.8,0.2,1.1,78.1,0.8,1.1,1.2,1.7,1.0,1.8,0.7,SerieA,0.2,Raffaele Bianco,0.0,0.0,0.0,M(C),78.1,1.0,0.7,2.0,180.0,Carpi,2.6,0.8,80.0,5.0
1421,26.0,1.0,0.5,0.4,0.3,0.4,68.5,0.9,1.4,1.6,2.1,0.0,1.7,0.5,SerieA,0.4,Marco Crimi,0.1,0.0,0.0,M(C),68.5,0.0,0.4,2.7,178.0,Carpi,1.2,0.5,65.0,9.0
1422,25.0,1.0,0.4,1.2,0.2,1.9,73.3,0.4,1.6,0.3,1.5,0.0,2.3,0.4,SerieA,0.1,Isaac Cofie,0.0,0.1,0.0,M(C),73.3,0.0,0.8,2.3,180.0,Carpi,2.0,0.7,77.0,7.0
1430,31.0,0.0,2.0,0.6,0.1,0.0,75.7,0.1,0.5,0.8,1.0,1.0,0.1,2.0,SerieA,1.6,Andrea Lazzari,0.0,0.0,0.0,M(C),75.7,0.0,1.3,1.4,184.0,Carpi,1.4,0.6,75.0,1.0
1431,23.0,0.0,1.0,0.9,0.1,0.9,79.5,1.4,0.4,0.5,2.5,0.0,1.3,1.0,SerieA,1.0,Matteo Fedele,0.0,0.0,0.0,M(C),79.5,0.0,1.4,1.8,180.0,Carpi,3.3,1.4,69.0,2.0
1453,32.0,1.0,0.4,1.8,0.5,1.9,86.3,0.7,1.2,1.0,1.4,1.0,1.8,0.4,SerieA,0.0,Felipe Melo,0.1,0.0,0.0,M(C),86.3,2.0,0.9,2.0,183.0,Inter,4.1,0.7,80.0,6.0
1457,31.0,0.0,1.0,0.5,0.0,0.0,77.8,0.5,0.5,0.5,0.0,0.0,1.0,1.0,SerieA,0.0,Hernanes,0.0,0.0,0.0,M(C),77.8,0.0,1.0,2.0,180.0,Inter,0.0,0.0,77.0,0.0
1474,25.0,0.0,1.2,1.8,1.0,0.8,80.0,0.8,2.0,1.2,1.6,0.0,1.6,1.2,SerieA,1.0,Guilherme,0.0,0.2,0.0,M(C),80.0,0.0,1.2,1.2,178.0,Udinese,4.0,0.6,78.0,1.0
1484,32.0,1.0,1.3,0.5,0.2,0.5,81.3,0.4,0.8,0.4,0.8,1.0,1.8,1.3,SerieA,1.2,Francesco Lodi,0.0,0.0,0.0,M(C),81.3,0.0,1.0,0.8,183.0,Udinese,6.1,0.7,70.0,3.0
1487,28.0,0.0,0.6,0.8,0.4,1.1,85.6,0.3,0.6,0.6,1.8,0.0,1.6,0.6,SerieA,0.3,Zdravko Kuzmanovic,0.1,0.1,0.0,M(C),85.6,0.0,0.4,0.9,185.0,Udinese,3.3,0.4,83.0,5.0
1510,25.0,1.0,0.3,0.9,0.3,1.4,80.4,0.6,1.1,0.5,1.1,3.0,1.8,0.3,SerieA,0.1,Nicola Rigoni,0.0,0.0,0.0,M(C),80.4,0.0,1.0,2.0,185.0,Chievo,1.8,0.5,80.0,7.0
1516,35.0,0.0,0.4,0.5,0.2,0.7,83.3,0.3,0.9,0.8,1.7,0.0,1.6,0.4,SerieA,0.1,Giampiero Pinzi,0.1,0.0,0.0,M(C),83.3,0.0,0.2,2.2,180.0,Chievo,1.7,0.4,73.0,7.0
1517,32.0,3.0,0.9,0.4,0.0,0.3,77.3,0.5,0.7,0.6,0.7,3.0,0.4,0.9,SerieA,0.8,Simone Pepe,0.1,0.0,0.0,M(C),77.3,1.0,0.9,0.7,178.0,Chievo,0.9,0.5,73.0,2.0
1529,21.0,1.0,1.2,0.7,0.5,0.6,83.9,0.9,1.8,2.4,1.4,2.0,1.5,1.2,SerieA,0.8,Leandro Paredes,0.0,0.0,0.0,M(C),83.9,0.0,1.6,2.5,180.0,Empoli,3.7,0.8,75.0,11.0
1537,24.0,0.0,0.7,0.4,0.2,0.6,86.7,0.4,0.7,2.1,0.6,0.0,2.1,0.7,SerieA,0.3,Raffaele Maiello,0.0,0.0,0.0,M(C),86.7,0.0,0.3,1.2,177.0,Empoli,1.7,0.2,73.0,1.0
1540,25.0,1.0,0.8,0.8,0.0,0.6,81.9,1.3,1.0,0.8,1.5,2.0,1.4,0.8,SerieA,0.1,Marcel Büchel,0.0,0.0,0.0,M(C),81.9,0.0,1.3,1.1,175.0,Empoli,0.8,1.0,71.0,10.0
1541,33.0,1.0,0.6,0.6,0.1,0.4,86.6,1.5,1.7,1.7,0.7,0.0,1.0,0.6,SerieA,0.3,Daniele Croce,0.1,0.0,0.0,M(C),86.6,0.0,0.4,1.5,172.0,Empoli,0.5,1.1,68.0,3.0
1545,18.0,0.0,0.2,0.3,0.1,0.4,85.5,0.9,0.5,0.5,1.4,0.0,0.9,0.2,SerieA,0.0,Assane Diousse,0.0,0.0,0.0,M(C),85.5,1.0,0.3,1.2,175.0,Empoli,1.5,0.5,70.0,2.0
1555,33.0,1.0,0.9,1.0,0.6,1.5,76.6,0.5,1.3,1.4,1.2,4.0,2.2,0.9,SerieA,0.4,Paolo Sammarco,0.0,0.0,0.0,M(C),76.6,0.0,0.8,1.9,181.0,Frosinone,1.3,0.8,76.0,7.0
1561,23.0,0.0,0.5,0.3,0.5,1.1,74.3,0.6,3.3,1.9,2.1,0.0,1.8,0.5,SerieA,0.2,Mirko Gori,0.0,0.0,0.0,M(C),74.3,1.0,0.8,3.3,177.0,Frosinone,2.3,1.1,66.0,10.0
1570,25.0,0.0,0.8,0.4,0.3,1.0,74.6,0.5,0.9,0.8,0.7,0.0,1.5,0.8,SerieA,0.5,Robert Gucher,0.0,0.0,0.0,M(C),74.6,0.0,0.9,1.8,184.0,Frosinone,2.0,0.4,77.0,3.0
1571,33.0,0.0,0.3,1.4,0.4,1.6,69.9,0.6,0.7,0.7,0.6,2.0,0.7,0.3,SerieA,0.2,Alessandro Frara,0.0,0.0,0.0,M(C),69.9,0.0,0.6,0.9,179.0,Frosinone,1.0,0.9,74.0,3.0
1574,23.0,2.0,0.7,0.5,0.1,0.4,78.1,1.1,0.9,1.0,0.8,0.0,1.1,0.7,SerieA,0.0,Raman Chibsah,0.0,0.0,0.0,M(C),78.1,1.0,0.5,1.2,178.0,Frosinone,0.7,1.0,78.0,1.0
1595,30.0,2.0,1.1,0.8,0.1,0.9,82.0,1.0,1.2,1.9,1.2,3.0,1.1,1.1,SerieA,0.2,Blerim Dzemaili,0.0,0.0,0.0,M(C),82.0,1.0,1.4,1.9,179.0,Genoa,1.9,0.9,73.0,6.0
1598,31.0,0.0,1.3,1.1,0.1,0.5,81.3,1.3,1.5,0.8,1.3,0.0,1.6,1.3,SerieA,0.7,Tino Costa,0.1,0.0,0.0,M(C),81.3,0.0,1.4,1.0,176.0,Genoa,4.0,0.7,75.0,4.0
1637,35.0,1.0,1.0,1.7,0.7,2.4,81.9,0.9,1.3,0.8,1.3,0.0,1.6,1.0,PremierLeague,0.3,Gareth Barry,0.0,0.0,0.0,M(C),81.9,1.0,0.5,2.9,183.0,Everton,5.6,0.5,78.0,5.0
1641,25.0,2.0,0.5,0.4,0.6,1.7,87.0,0.7,1.3,1.0,1.3,2.0,1.8,0.5,PremierLeague,0.1,James McCarthy,0.0,0.1,0.0,M(C),87.0,1.0,0.6,2.7,180.0,Everton,3.3,0.8,72.0,5.0
1657,28.0,1.0,0.6,1.0,0.3,2.1,85.1,0.4,0.4,0.0,0.6,0.0,0.6,0.6,PremierLeague,0.0,Darron Gibson,0.0,0.0,0.0,M(C),85.1,0.0,0.3,0.6,183.0,Everton,3.3,0.4,90.0,3.0
1701,22.0,0.0,0.6,0.7,0.3,2.0,88.0,1.3,0.7,2.3,1.3,0.0,2.1,0.6,PremierLeague,0.0,Kevin Stewart,0.0,0.0,0.0,M(C),88.0,0.0,0.7,2.7,171.0,Liverpool,3.0,1.4,73.0,1.0
1713,26.0,1.0,0.6,0.2,0.1,0.4,84.1,0.7,0.7,1.1,0.7,2.0,0.7,0.6,PremierLeague,0.1,Joe Allen,0.0,0.1,0.0,M(C),84.1,0.0,0.6,1.5,168.0,Liverpool,1.0,0.5,62.0,0.0
1741,32.0,0.0,0.2,0.8,0.8,1.6,86.8,0.3,0.8,0.2,1.1,0.0,2.2,0.2,PremierLeague,0.1,Mathieu Flamini,0.0,0.1,0.0,M(C),86.8,0.0,0.4,1.9,178.0,Arsenal,1.1,0.3,67.0,3.0
1747,34.0,0.0,0.1,0.9,0.1,0.9,87.1,0.2,0.2,0.4,0.9,0.0,0.8,0.1,PremierLeague,0.0,Mikel Arteta,0.0,0.0,1.0,M(C),87.1,0.0,0.1,0.9,183.0,Arsenal,0.8,0.2,64.0,1.0
1757,30.0,0.0,0.2,1.3,0.2,2.2,83.8,0.7,1.0,0.4,1.7,2.0,1.8,0.2,PremierLeague,0.0,Alexander Tettey,0.0,0.0,0.0,M(C),83.8,0.0,0.9,2.1,180.0,Norwich,3.0,0.7,68.0,10.0
1766,29.0,0.0,0.1,0.6,0.0,0.6,89.2,1.1,0.9,0.4,0.7,0.0,0.9,0.1,PremierLeague,0.0,Youssouf Mulumbu,0.1,0.0,0.0,M(C),89.2,0.0,0.4,3.0,177.0,Norwich,1.1,0.7,65.0,1.0
1796,30.0,1.0,0.5,0.8,0.2,0.6,75.5,0.5,1.0,1.1,1.4,1.0,0.5,0.5,PremierLeague,0.5,Charlie Adam,0.0,0.0,0.0,M(C),75.5,1.0,1.3,0.8,185.0,Stoke,3.1,0.7,83.0,6.0
1798,33.0,0.0,0.0,1.0,0.0,0.0,83.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,PremierLeague,0.0,Steve Sidwell,0.0,0.0,0.0,M(C),83.3,0.0,0.0,4.0,178.0,Stoke,0.0,0.0,70.0,0.0
1799,29.0,1.0,0.6,0.2,0.0,0.1,84.4,0.1,0.4,0.0,0.3,0.0,0.2,0.6,PremierLeague,0.2,Stephen Ireland,0.0,0.0,0.0,M(C),84.4,0.0,0.2,0.8,176.0,Stoke,0.7,0.6,68.0,2.0
1819,32.0,3.0,0.8,0.9,0.2,0.9,78.2,1.5,1.2,0.8,0.5,1.0,1.3,0.8,PremierLeague,0.3,Darren Fletcher,0.0,0.0,0.0,M(C),78.2,0.0,0.6,1.4,183.0,West Bromwich Albion,2.8,1.1,83.0,3.0
1825,27.0,0.0,0.1,1.3,0.3,1.0,64.0,0.2,0.3,0.5,0.4,0.0,1.1,0.1,PremierLeague,0.2,Sandro,0.0,0.0,0.0,M(C),64.0,0.0,0.3,0.8,187.0,West Bromwich Albion,0.2,0.3,75.0,0.0
1860,26.0,0.0,1.2,0.4,0.0,0.4,86.0,1.5,1.7,0.8,1.1,1.0,1.2,1.2,PremierLeague,0.2,Harry Arter,0.0,0.0,0.0,M(C),86.0,0.0,1.7,2.7,175.0,Bournemouth,3.8,1.0,73.0,7.0
1862,26.0,1.0,0.8,1.1,0.4,0.6,83.6,1.2,1.9,1.2,0.9,3.0,1.5,0.8,PremierLeague,0.0,Dan Gosling,0.0,0.0,0.0,M(C),83.6,0.0,1.2,2.1,178.0,Bournemouth,1.2,1.6,71.0,6.0
1881,28.0,0.0,0.0,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.3,0.0,PremierLeague,0.0,Shaun MacDonald,0.0,0.0,0.0,M(C),88.9,0.0,0.0,0.0,185.0,Bournemouth,0.3,0.3,76.0,0.0
1901,24.0,0.0,0.5,0.2,0.1,0.2,84.3,0.4,0.5,0.2,0.4,1.0,0.7,0.5,PremierLeague,0.2,Tom Carroll,0.0,0.0,0.0,M(C),84.3,0.0,0.3,0.8,177.0,Tottenham,1.1,0.7,71.0,3.0
1912,30.0,0.0,0.9,1.2,0.4,1.8,77.6,0.4,1.9,0.4,1.0,2.0,2.5,0.9,PremierLeague,1.1,Ben Watson,0.0,0.0,0.0,M(C),77.6,0.0,0.5,2.0,178.0,Watford,3.0,0.8,68.0,4.0
1921,31.0,1.0,0.2,0.6,0.2,0.5,79.7,0.6,1.6,0.9,1.5,0.0,2.3,0.2,PremierLeague,0.1,Valon Behrami,0.0,0.0,0.0,M(C),79.7,1.0,0.0,3.1,185.0,Watford,0.4,0.5,78.0,3.0
1924,30.0,2.0,0.6,0.7,0.1,0.1,69.7,0.5,0.3,0.4,0.7,0.0,0.9,0.6,PremierLeague,0.5,Adlène Guédioura,0.0,0.1,0.0,M(C),69.7,0.0,0.7,0.7,183.0,Watford,0.7,1.0,74.0,2.0
1925,29.0,0.0,0.5,0.6,0.1,0.7,78.7,0.6,0.9,0.3,0.9,0.0,1.2,0.5,PremierLeague,0.0,Mario Suárez,0.0,0.0,0.0,M(C),78.7,0.0,0.5,1.4,188.0,Watford,2.4,0.4,80.0,2.0
1932,30.0,1.0,1.5,0.2,0.2,0.5,82.6,1.1,1.9,1.2,1.2,5.0,3.6,1.5,PremierLeague,1.3,Yohan Cabaye,0.0,0.0,0.0,M(C),82.6,0.0,2.0,3.2,175.0,Crystal Palace,2.9,0.8,71.0,7.0
1940,28.0,2.0,0.8,1.1,0.4,0.7,85.4,1.0,1.7,0.8,1.5,2.0,2.4,0.8,PremierLeague,0.0,James McArthur,0.0,0.1,0.0,M(C),85.4,0.0,0.6,2.0,168.0,Crystal Palace,2.4,0.6,64.0,5.0
1965,25.0,4.0,1.2,1.2,0.2,3.0,81.4,0.7,1.4,1.2,0.5,1.0,2.3,1.2,PremierLeague,0.5,Yann M'Vila,0.0,0.1,0.0,M(C),81.4,0.0,0.8,2.7,182.0,Sunderland,2.8,0.5,80.0,1.0
1981,28.0,0.0,0.7,0.8,0.6,1.0,75.7,0.8,1.6,0.5,1.3,0.0,1.7,0.7,PremierLeague,0.1,Lee Cattermole,0.0,0.0,0.0,M(C),75.7,0.0,0.4,1.8,178.0,Sunderland,2.1,0.4,76.0,8.0
1987,25.0,0.0,0.6,1.1,0.3,0.8,75.6,0.5,0.5,0.3,0.8,1.0,0.6,0.6,PremierLeague,0.0,Jack Rodwell,0.1,0.0,0.0,M(C),75.6,0.0,1.1,1.1,188.0,Sunderland,0.8,0.3,80.0,5.0
1999,33.0,5.0,1.4,0.9,0.1,1.1,86.5,1.4,1.3,0.8,0.8,6.0,0.8,1.4,PremierLeague,0.1,Yaya Touré,0.1,0.0,0.0,M(C),86.5,0.0,2.4,1.3,189.0,Manchester City,3.4,0.8,90.0,3.0
2023,29.0,4.0,1.4,0.5,0.3,0.5,86.4,1.1,1.9,1.5,1.0,7.0,2.2,1.4,PremierLeague,0.2,Mark Noble,0.2,0.0,0.0,M(C),86.4,1.0,0.9,2.8,180.0,West Ham,4.1,1.0,70.0,8.0
2033,28.0,0.0,0.7,0.4,0.0,0.5,85.3,1.1,2.0,0.6,1.1,0.0,1.0,0.7,PremierLeague,0.0,Alexandre Song,0.0,0.0,0.0,M(C),85.3,0.0,0.5,3.4,185.0,West Ham,2.3,0.7,74.0,1.0
